Delta,case,A,time,linear_drho2_over_epsilon,nonlinear_drho2_over_epsilon
0.001,node,0.18054031086479327,158.0,0.2612598907008702,0.26468415626257347
0.001,node,0.18054031086479327,158.20000000000002,0.2606644161965017,0.2640844674983711
0.001,node,0.18054031086479327,158.4,0.26007025244333326,0.2634860844419329
0.001,node,0.18054031086479327,158.60000000000002,0.2594773969072472,0.26288900462634324
0.001,node,0.18054031086479327,158.8,0.2588858470562788,0.2622932255802457
0.001,node,0.18054031086479327,159.0,0.2582956003606392,0.26169874483672473
0.001,node,0.18054031086479327,159.20000000000002,0.2577066542927365,0.26110555993441587
0.001,node,0.18054031086479327,159.4,0.2571190063272018,0.2605136684075138
0.001,node,0.18054031086479327,159.60000000000002,0.25653265394090563,0.2599230677979847
0.001,node,0.18054031086479327,159.8,0.25594759461298366,0.25933375564446415
0.001,node,0.18054031086479327,160.0,0.2553638258248571,0.25874572949113883
0.001,node,0.18054031086479327,160.20000000000002,0.2547813450602513,0.25815898688330563
0.001,node,0.18054031086479327,160.4,0.25420014980522193,0.2575735253695921
0.001,node,0.18054031086479327,160.60000000000002,0.25362023754816976,0.2569893424975156
0.001,node,0.18054031086479327,160.8,0.25304160577986423,0.25640643582014455
0.001,node,0.18054031086479327,161.0,0.2524642519934634,0.25582480289054743
0.001,node,0.18054031086479327,161.20000000000002,0.25188817368453426,0.25524444126512336
0.001,node,0.18054031086479327,161.4,0.25131336835107043,0.25466534850027145
0.001,node,0.18054031086479327,161.60000000000002,0.25073983349351214,0.2540875221568317
0.001,node,0.18054031086479327,161.8,0.250167566614768,0.25351095979786464
0.001,node,0.18054031086479327,162.0,0.24959656522023158,0.2529356589875409
0.001,node,0.18054031086479327,162.20000000000002,0.2490268268177986,0.2523616172922516
0.001,node,0.18054031086479327,162.4,0.2484583489178907,0.25178883228171856
0.001,node,0.18054031086479327,162.60000000000002,0.2478911290334675,0.2512173015267738
0.001,node,0.18054031086479327,162.8,0.24732516468004967,0.2506470226004698
0.001,node,0.18054031086479327,163.0,0.24676045337573468,0.2500779930802999
0.001,node,0.18054031086479327,163.20000000000002,0.24619699264121297,0.24951021054264721
0.001,node,0.18054031086479327,163.4,0.2456347799997893,0.24894367256944605
0.001,node,0.18054031086479327,163.60000000000002,0.24507381297739517,0.24837837674374086
0.001,node,0.18054031086479327,163.8,0.24451408910261,0.24781432064968634
0.001,node,0.18054031086479327,164.0,0.2439556059066764,0.24725150187476785
0.001,node,0.18054031086479327,164.20000000000002,0.24339836092351422,0.24668991800980145
0.001,node,0.18054031086479327,164.4,0.2428423516897424,0.24612956664893382
0.001,node,0.18054031086479327,164.60000000000002,0.24228757574468868,0.24557044538409123
0.001,node,0.18054031086479327,164.8,0.24173403063041185,0.2450125518149715
0.001,node,0.18054031086479327,165.0,0.24118171389171236,0.24445588354127246
0.001,node,0.18054031086479327,165.20000000000002,0.2406306230761506,0.24390043816491236
0.001,node,0.18054031086479327,165.4,0.24008075573406243,0.24334621329114015
0.001,node,0.18054031086479327,165.60000000000002,0.23953210941857256,0.2427932065274252
0.001,node,0.18054031086479327,165.8,0.23898468168560963,0.24224141548345735
0.001,node,0.18054031086479327,166.0,0.23843847009392546,0.2416908377733673
0.001,node,0.18054031086479327,166.20000000000002,0.23789347220510107,0.24114147101017558
0.001,node,0.18054031086479327,166.4,0.23734968558356978,0.240593312813564
0.001,node,0.18054031086479327,166.60000000000002,0.23680710779662617,0.24004636080210418
0.001,node,0.18054031086479327,166.8,0.23626573641444185,0.23950061259991884
0.001,node,0.18054031086479327,167.0,0.2357255690100777,0.23895606583335116
0.001,node,0.18054031086479327,167.20000000000002,0.23518660315950213,0.23841271812874432
0.001,node,0.18054031086479327,167.4,0.23464883644159668,0.23787056711910282
0.001,node,0.18054031086479327,167.60000000000002,0.23411226643817726,0.23732961043632095
0.001,node,0.18054031086479327,167.8,0.2335768907340016,0.23678984571784412
0.001,node,0.18054031086479327,168.0,0.23304270691678736,0.23625127060333817
0.001,node,0.18054031086479327,168.20000000000002,0.23250971257721736,0.23571388273246896
0.001,node,0.18054031086479327,168.4,0.2319779053089608,0.2351776797526739
0.001,node,0.18054031086479327,168.60000000000002,0.23144728270867915,0.23464265930805972
0.001,node,0.18054031086479327,168.8,0.23091784237604163,0.23410881905161496
0.001,node,0.18054031086479327,169.0,0.23038958191373538,0.2335761566341077
0.001,node,0.18054031086479327,169.20000000000002,0.2298624989274798,0.2330446697107469
0.001,node,0.18054031086479327,169.4,0.229336591026035,0.23251435594118242
0.001,node,0.18054031086479327,169.60000000000002,0.22881185582121696,0.23198521298617436
0.001,node,0.18054031086479327,169.8,0.2282882909279057,0.23145723850981348
0.001,node,0.18054031086479327,170.0,0.22776589396405783,0.23093043017841097
0.001,node,0.18054031086479327,170.20000000000002,0.22724466255071843,0.23040478566271894
0.001,node,0.18054031086479327,170.4,0.22672459431203007,0.22988030263348946
0.001,node,0.18054031086479327,170.60000000000002,0.2262056868752452,0.229356978768136
0.001,node,0.18054031086479327,170.8,0.22568793787073677,0.22883481174407194
0.001,node,0.18054031086479327,171.0,0.22517134493200747,0.2283137992409312
0.001,node,0.18054031086479327,171.20000000000002,0.22465590569569877,0.227793938945009
0.001,node,0.18054031086479327,171.4,0.22414161780160605,0.2272752285414903
0.001,node,0.18054031086479327,171.60000000000002,0.22362847889268211,0.22675766572222145
0.001,node,0.18054031086479327,171.8,0.22311648661505287,0.22624124817793856
0.001,node,0.18054031086479327,172.0,0.2226056386180221,0.22572597360603908
0.001,node,0.18054031086479327,172.20000000000002,0.22209593255408439,0.22521183970503067
0.001,node,0.18054031086479327,172.4,0.2215873660789329,0.22469884417564145
0.001,node,0.18054031086479327,172.60000000000002,0.22107993685146807,0.22418698472304044
0.001,node,0.18054031086479327,172.8,0.22057364253380934,0.22367625905461708
0.001,node,0.18054031086479327,173.0,0.22006848079130056,0.2231666648810915
0.001,node,0.18054031086479327,173.20000000000002,0.2195644492925216,0.22265819991651448
0.001,node,0.18054031086479327,173.4,0.21906154570929515,0.2221508618782675
0.001,node,0.18054031086479327,173.60000000000002,0.21855976771669638,0.22164464848262178
0.001,node,0.18054031086479327,173.8,0.21805911299306022,0.22113955745584057
0.001,node,0.18054031086479327,174.0,0.21755957921999008,0.2206355865219667
0.001,node,0.18054031086479327,174.20000000000002,0.21706116408236825,0.22013273341059403
0.001,node,0.18054031086479327,174.4,0.2165638652683582,0.21963099585353696
0.001,node,0.18054031086479327,174.60000000000002,0.21606768046941904,0.21913037158372006
0.001,node,0.18054031086479327,174.8,0.2155726073803078,0.21863085834072926
0.001,node,0.18054031086479327,175.0,0.2150786436990898,0.2181324538652607
0.001,node,0.18054031086479327,175.20000000000002,0.21458578712714677,0.21763515590245142
0.001,node,0.18054031086479327,175.4,0.21409403536918156,0.21713896219743845
0.001,node,0.18054031086479327,175.60000000000002,0.213603386133226,0.2166438705031304
0.001,node,0.18054031086479327,175.8,0.21311383713065055,0.21614987857132562
0.001,node,0.18054031086479327,176.0,0.2126253860761667,0.2156569841582634
0.001,node,0.18054031086479327,176.20000000000002,0.21213803068783849,0.21516518502351367
0.001,node,0.18054031086479327,176.4,0.211651768687086,0.21467447893108726
0.001,node,0.18054031086479327,176.60000000000002,0.21116659779869323,0.21418486364610523
0.001,node,0.18054031086479327,176.8,0.2106825157508123,0.2136963369381295
0.001,node,0.18054031086479327,177.0,0.21019952027497482,0.2132088965789425
0.001,node,0.18054031086479327,177.20000000000002,0.2097176091060921,0.21272254034476745
0.001,node,0.18054031086479327,177.4,0.20923677998246482,0.2122372660129379
0.001,node,0.18054031086479327,177.60000000000002,0.20875703064578863,0.2117530713674487
0.001,node,0.18054031086479327,177.8,0.2082783588411583,0.21126995419007422
0.001,node,0.18054031086479327,178.0,0.20780076231707578,0.21078791227147065
0.001,node,0.18054031086479327,178.20000000000002,0.20732423882545353,0.21030694340118394
0.001,node,0.18054031086479327,178.4,0.20684878612162116,0.2098270453754214
0.001,node,0.18054031086479327,178.60000000000002,0.20637440196433196,0.20934821599039033
0.001,node,0.18054031086479327,178.8,0.20590108411576497,0.20887045304784913
0.001,node,0.18054031086479327,179.0,0.20542883034153397,0.20839375435177665
0.001,node,0.18054031086479327,179.20000000000002,0.20495763841068904,0.20791811771059265
0.001,node,0.18054031086479327,179.4,0.20448750609572325,0.20744354093271689
0.001,node,0.18054031086479327,179.60000000000002,0.20401843117257878,0.20697002183434066
0.001,node,0.18054031086479327,179.8,0.20355041142064886,0.20649755823054505
0.001,node,0.18054031086479327,180.0,0.20308344462278388,0.2060261479430725
0.001,node,0.18054031086479327,180.20000000000002,0.20261752856529458,0.20555578879477565
0.001,node,0.18054031086479327,180.4,0.2021526610379604,0.20508647861294804
0.001,node,0.18054031086479327,180.60000000000002,0.20168883983402797,0.20461821522821388
0.001,node,0.18054031086479327,180.8,0.2012260627502209,0.2041509964723076
0.001,node,0.18054031086479327,181.0,0.20076432758673862,0.203684820183625
0.001,node,0.18054031086479327,181.20000000000002,0.20030363214726532,0.2032196842005618
0.001,node,0.18054031086479327,181.4,0.19984397423896966,0.20275558636817514
0.001,node,0.18054031086479327,181.60000000000002,0.1993853516725124,0.2022925245304119
0.001,node,0.18054031086479327,181.8,0.1989277622620472,0.20183049653899054
0.001,node,0.18054031086479327,182.0,0.19847120382522507,0.2013695002456295
0.001,node,0.18054031086479327,182.20000000000002,0.1980156741831977,0.20090953350870855
0.001,node,0.18054031086479327,182.4,0.19756117116062336,0.20045059418549727
0.001,node,0.18054031086479327,182.60000000000002,0.19710769258566452,0.199992680142147
0.001,node,0.18054031086479327,182.8,0.196655236289998,0.1995357892414784
0.001,node,0.18054031086479327,183.0,0.19620380010881153,0.19907991935519398
0.001,node,0.18054031086479327,183.20000000000002,0.1957533818808141,0.19862506835499616
0.001,node,0.18054031086479327,183.4,0.19530397944823255,0.19817123411813853
0.001,node,0.18054031086479327,183.60000000000002,0.1948555906568154,0.1977184145240951
0.001,node,0.18054031086479327,183.8,0.194408213355839,0.1972666074556706
0.001,node,0.18054031086479327,184.0,0.1939618453981066,0.19681581079900035
0.001,node,0.18054031086479327,184.20000000000002,0.19351648463995552,0.19636602244466062
0.001,node,0.18054031086479327,184.4,0.19307212894125422,0.19591724028322766
0.001,node,0.18054031086479327,184.60000000000002,0.19262877616540638,0.19546946221304928
0.001,node,0.18054031086479327,184.8,0.19218642417935694,0.1950226861324733
0.001,node,0.18054031086479327,185.0,0.19174507085359074,0.19457690994428845
0.001,node,0.18054031086479327,185.20000000000002,0.19130471406213193,0.19413213155572429
0.001,node,0.18054031086479327,185.4,0.19086535168255628,0.19368834887623088
0.001,node,0.18054031086479327,185.60000000000002,0.19042698159598,0.19324555981858893
0.001,node,0.18054031086479327,185.8,0.1899896016870715,0.19280376230002005
0.001,node,0.18054031086479327,186.0,0.1895532098440517,0.19236295423885608
0.001,node,0.18054031086479327,186.20000000000002,0.18911780395868946,0.19192313355786972
0.001,node,0.18054031086479327,186.4,0.18868338192631112,0.19148429818538482
0.001,node,0.18054031086479327,186.60000000000002,0.18824994164579817,0.19104644605083543
0.001,node,0.18054031086479327,186.8,0.18781748101959206,0.19060957508587606
0.001,node,0.18054031086479327,187.0,0.187385997953686,0.19017368322882255
0.001,node,0.18054031086479327,187.20000000000002,0.186955490357643,0.18973876841799076
0.001,node,0.18054031086479327,187.4,0.18652595614458073,0.18930482859724762
0.001,node,0.18054031086479327,187.60000000000002,0.1860973932311822,0.188871861714901
0.001,node,0.18054031086479327,187.8,0.1856697995376939,0.18843986571814852
0.001,node,0.18054031086479327,188.0,0.1852431729879284,0.18800883856195938
0.001,node,0.18054031086479327,188.20000000000002,0.1848175115092642,0.1875787782035232
0.001,node,0.18054031086479327,188.4,0.18439281303264698,0.18714968260225007
0.001,node,0.18054031086479327,188.60000000000002,0.18396907549259,0.18672154972310118
0.001,node,0.18054031086479327,188.8,0.18354629682717544,0.18629437753103772
0.001,node,0.18054031086479327,189.0,0.18312447497805442,0.18586816399879247
0.001,node,0.18054031086479327,189.20000000000002,0.1827036078904503,0.18544290709687772
0.001,node,0.18054031086479327,189.4,0.18228369351315615,0.1850186048057978
0.001,node,0.18054031086479327,189.60000000000002,0.18186472979853693,0.18459525510383656
0.001,node,0.18054031086479327,189.8,0.18144671470252705,0.18417285597704947
0.001,node,0.18054031086479327,190.0,0.18102964618463713,0.18375140541149193
0.001,node,0.18054031086479327,190.20000000000002,0.18061352220794805,0.18333090139766028
0.001,node,0.18054031086479327,190.4,0.18019834073911495,0.18291134193049174
0.001,node,0.18054031086479327,190.60000000000002,0.17978409974836465,0.18249272500714397
0.001,node,0.18054031086479327,190.8,0.17937079720949833,0.1820750486281053
0.001,node,0.18054031086479327,191.0,0.17895843109989112,0.18165831079830497
0.001,node,0.18054031086479327,191.20000000000002,0.17854699940048813,0.18124250952489263
0.001,node,0.18054031086479327,191.4,0.17813650009581306,0.18082764282056907
0.001,node,0.18054031086479327,191.60000000000002,0.17772693117395919,0.18041370869692486
0.001,node,0.18054031086479327,191.8,0.17731829062659485,0.18000070517554256
0.001,node,0.18054031086479327,192.0,0.1769105764489607,0.1795886302757843
0.001,node,0.18054031086479327,192.20000000000002,0.17650378663986918,0.17917748202256334
0.001,node,0.18054031086479327,192.4,0.17609791920170437,0.17876725844301333
0.001,node,0.18054031086479327,192.60000000000002,0.17569297214042545,0.17835795757092932
0.001,node,0.18054031086479327,192.8,0.1752889434655626,0.1779495774401063
0.001,node,0.18054031086479327,193.0,0.17488583119021256,0.17754211608767
0.001,node,0.18054031086479327,193.20000000000002,0.17448363333104705,0.17713557155740745
0.001,node,0.18054031086479327,193.4,0.17408234790830615,0.17672994189421587
0.001,node,0.18054031086479327,193.60000000000002,0.1736819729457984,0.17632522514521298
0.001,node,0.18054031086479327,193.8,0.17328250647090135,0.17592141936417782
0.001,node,0.18054031086479327,194.0,0.17288394651456063,0.17551852260488943
0.001,node,0.18054031086479327,194.20000000000002,0.17248629111128733,0.17511653292778817
0.001,node,0.18054031086479327,194.4,0.1720895382991583,0.17471544839331443
0.001,node,0.18054031086479327,194.60000000000002,0.17169368611981736,0.17431526706856992
0.001,node,0.18054031086479327,194.8,0.17129873261847114,0.17391598702176658
0.001,node,0.18054031086479327,195.0,0.17090467584388733,0.17351760632666746
0.001,node,0.18054031086479327,195.20000000000002,0.1705115138483986,0.1731201230559254
0.001,node,0.18054031086479327,195.4,0.1701192446878954,0.1727235352921852
0.001,node,0.18054031086479327,195.60000000000002,0.16972786642182974,0.17232784111698152
0.001,node,0.18054031086479327,195.8,0.16933737711320937,0.1719330386151796
0.001,node,0.18054031086479327,196.0,0.16894777482860157,0.17153912587719589
0.001,node,0.18054031086479327,196.20000000000002,0.16855905763812767,0.1711461009967774
0.001,node,0.18054031086479327,196.4,0.16817122361546183,0.17075396206767124
0.001,node,0.18054031086479327,196.60000000000002,0.1677842708378352,0.17036270719250624
0.001,node,0.18054031086479327,196.8,0.1673981973860256,0.1699723344716908
0.001,node,0.18054031086479327,197.0,0.16701300134436176,0.16958284201229468
0.001,node,0.18054031086479327,197.20000000000002,0.16662868080072166,0.16919422792471828
0.001,node,0.18054031086479327,197.4,0.16624523384652798,0.16880649032269268
0.001,node,0.18054031086479327,197.60000000000002,0.16586265857675125,0.1684196273210592
0.001,node,0.18054031086479327,197.8,0.16548095308989985,0.16803363704132046
0.001,node,0.18054031086479327,198.0,0.16510011548802928,0.16764851760608934
0.001,node,0.18054031086479327,198.20000000000002,0.16472014387672923,0.1672642671424196
0.001,node,0.18054031086479327,198.4,0.16434103636513156,0.16688088377958543
0.001,node,0.18054031086479327,198.60000000000002,0.16396279106590028,0.16649836565241216
0.001,node,0.18054031086479327,198.8,0.1635854060952354,0.16611671089794555
0.001,node,0.18054031086479327,199.0,0.1632088795728671,0.1657359176543416
0.001,node,0.18054031086479327,199.20000000000002,0.1628332096220573,0.16535598406752783
0.001,node,0.18054031086479327,199.4,0.1624583943695937,0.1649769082834318
0.001,node,0.18054031086479327,199.60000000000002,0.16208443194579086,0.1645986884535322
0.001,node,0.18054031086479327,199.8,0.16171132048448655,0.1642213227304179
0.001,node,0.18054031086479327,200.0,0.16133905812303884,0.16384480927111866
0.001,node,0.18054031086479327,200.20000000000002,0.16096764300232744,0.1634691462382154
0.001,node,0.18054031086479327,200.4,0.16059707326674508,0.16309433179317878
0.001,node,0.18054031086479327,200.60000000000002,0.16022734706420202,0.16272036410525104
0.001,node,0.18054031086479327,200.8,0.15985846254612185,0.1623472413436744
0.001,node,0.18054031086479327,201.0,0.15949041786743234,0.16197496168435244
0.001,node,0.18054031086479327,201.20000000000002,0.1591232111865738,0.16160352330318872
0.001,node,0.18054031086479327,201.4,0.15875684066549145,0.16123292438052772
0.001,node,0.18054031086479327,201.60000000000002,0.15839130446962865,0.160863163102265
0.001,node,0.18054031086479327,201.8,0.15802660076793376,0.16049423765429616
0.001,node,0.18054031086479327,202.0,0.1576627277328498,0.1601261462291781
0.001,node,0.18054031086479327,202.20000000000002,0.1572996835403138,0.15975888701946772
0.001,node,0.18054031086479327,202.4,0.15693746636975808,0.15939245822327308
0.001,node,0.18054031086479327,202.60000000000002,0.15657607440410146,0.15902685804092265
0.001,node,0.18054031086479327,202.8,0.1562155058297509,0.158662084678296
0.001,node,0.18054031086479327,203.0,0.1558557588365974,0.158298136342383
0.001,node,0.18054031086479327,203.20000000000002,0.15549683161801253,0.15793501124350406
0.001,node,0.18054031086479327,203.4,0.15513872237084908,0.1575727075964206
0.001,node,0.18054031086479327,203.60000000000002,0.15478142929543123,0.15721122361922468
0.001,node,0.18054031086479327,203.8,0.15442495059555847,0.15685055753222876
0.001,node,0.18054031086479327,204.0,0.15406928447850154,0.15649070756018624
0.001,node,0.18054031086479327,204.20000000000002,0.1537144291549948,0.15613167193118116
0.001,node,0.18054031086479327,204.4,0.15336038283924033,0.1557734488744078
0.001,node,0.18054031086479327,204.60000000000002,0.15300714374889834,0.155416036626832
0.001,node,0.18054031086479327,204.8,0.15265471010508708,0.15505943342319917
0.001,node,0.18054031086479327,205.0,0.15230308013238358,0.15470363750713645
0.001,node,0.18054031086479327,205.20000000000002,0.15195225205881235,0.1543486471211608
0.001,node,0.18054031086479327,205.4,0.15160222411585006,0.15399446051334031
0.001,node,0.18054031086479327,205.60000000000002,0.1512529945384159,0.15364107593618392
0.001,node,0.18054031086479327,205.8,0.15090456156487433,0.1532884916422006
0.001,node,0.18054031086479327,206.0,0.15055692343702798,0.15293670588834019
0.001,node,0.18054031086479327,206.20000000000002,0.1502100784001165,0.15258571693710365
0.001,node,0.18054031086479327,206.4,0.14986402470280935,0.1522355230521022
0.001,node,0.18054031086479327,206.60000000000002,0.14951876059721064,0.1518861225013879
0.001,node,0.18054031086479327,206.8,0.14917428433884639,0.15153751355412304
0.001,node,0.18054031086479327,207.0,0.14883059418666617,0.1511896944861313
0.001,node,0.18054031086479327,207.20000000000002,0.14848768840304213,0.1508426635743465
0.001,node,0.18054031086479327,207.4,0.148145565253761,0.15049641909903322
0.001,node,0.18054031086479327,207.60000000000002,0.14780422300802026,0.15015095934489686
0.001,node,0.18054031086479327,207.8,0.14746365993842941,0.1498062825988633
0.001,node,0.18054031086479327,208.0,0.14712387432100263,0.14946238715007887
0.001,node,0.18054031086479327,208.20000000000002,0.1467848644351575,0.14911927129546143
0.001,node,0.18054031086479327,208.4,0.14644662856370924,0.14877693332970843
0.001,node,0.18054031086479327,208.60000000000002,0.14610916499286852,0.1484353715530684
0.001,node,0.18054031086479327,208.8,0.14577247201224086,0.1480945842702308
0.001,node,0.18054031086479327,209.0,0.1454365479148142,0.14775456978810553
0.001,node,0.18054031086479327,209.20000000000002,0.14510139099696864,0.1474153264158229
0.001,node,0.18054031086479327,209.4,0.14476699955845715,0.14707685246806435
0.001,node,0.18054031086479327,209.60000000000002,0.14443337190241673,0.14673914626062157
0.001,node,0.18054031086479327,209.8,0.14410050633535448,0.14640220611372712
0.001,node,0.18054031086479327,210.0,0.14376840116714834,0.14606603035094423
0.001,node,0.18054031086479327,210.20000000000002,0.14343705471104423,0.1457306172980566
0.001,node,0.18054031086479327,210.4,0.14310646528364626,0.14539596528528875
0.001,node,0.18054031086479327,210.60000000000002,0.14277663120492293,0.14506207264619597
0.001,node,0.18054031086479327,210.8,0.14244755079819343,0.14472893771655393
0.001,node,0.18054031086479327,211.0,0.14211922239012942,0.14439655883435876
0.001,node,0.18054031086479327,211.20000000000002,0.14179164431075197,0.14406493434537815
0.001,node,0.18054031086479327,211.4,0.141464814893422,0.14373406259204913
0.001,node,0.18054031086479327,211.60000000000002,0.14113873247484196,0.14340394192680073
0.001,node,0.18054031086479327,211.8,0.14081339539505208,0.1430745706987313
0.001,node,0.18054031086479327,212.0,0.1404888019974211,0.1427459472647108
0.001,node,0.18054031086479327,212.20000000000002,0.14016495062864645,0.14241806998493978
0.001,node,0.18054031086479327,212.4,0.13984183963875188,0.14209093721961885
0.001,node,0.18054031086479327,212.60000000000002,0.13951946738107812,0.14176454733449972
0.001,node,0.18054031086479327,212.8,0.139197832212284,0.14143889869866477
0.001,node,0.18054031086479327,213.0,0.13887693249234034,0.14111398968341682
0.001,node,0.18054031086479327,213.20000000000002,0.13855676658452423,0.14078981866338935
0.001,node,0.18054031086479327,213.4,0.13823733285541973,0.14046638401654654
0.001,node,0.18054031086479327,213.60000000000002,0.13791862967490792,0.140143684123073
0.001,node,0.18054031086479327,213.8,0.13760065541616742,0.13982171736981464
0.001,node,0.18054031086479327,214.0,0.13728340845566867,0.13950048214361743
0.001,node,0.18054031086479327,214.20000000000002,0.1369668871731684,0.13917997683354777
0.001,node,0.18054031086479327,214.4,0.1366510899517098,0.13886019983533338
0.001,node,0.18054031086479327,214.60000000000002,0.13633601517761165,0.13854114954359176
0.001,node,0.18054031086479327,214.8,0.13602166124047207,0.1382228243618222
0.001,node,0.18054031086479327,215.0,0.1357080265331573,0.1379052226924138
0.001,node,0.18054031086479327,215.20000000000002,0.13539510945180092,0.13758834294108624
0.001,node,0.18054031086479327,215.4,0.1350829083958016,0.1372721835180002
0.001,node,0.18054031086479327,215.60000000000002,0.134771421767815,0.13695674283664694
0.001,node,0.18054031086479327,215.8,0.13446064797374913,0.13664201931384845
0.001,node,0.18054031086479327,216.0,0.13415058542276506,0.1363280113664267
0.001,node,0.18054031086479327,216.20000000000002,0.13384123252726918,0.1360147174189752
0.001,node,0.18054031086479327,216.4,0.1335325877029076,0.13570213589608748
0.001,node,0.18054031086479327,216.60000000000002,0.13322464936856585,0.13539026522679798
0.001,node,0.18054031086479327,216.8,0.132917415946361,0.13507910384236155
0.001,node,0.18054031086479327,217.0,0.13261088586163863,0.13476865017847395
0.001,node,0.18054031086479327,217.20000000000002,0.13230505754297012,0.13445890267305138
0.001,node,0.18054031086479327,217.4,0.13199992942214495,0.1341498597662305
0.001,node,0.18054031086479327,217.60000000000002,0.1316954999341703,0.13384151990369908
0.001,node,0.18054031086479327,217.8,0.13139176751726256,0.1335338815322551
0.001,node,0.18054031086479327,218.0,0.13108873061284554,0.1332269431020272
0.001,node,0.18054031086479327,218.20000000000002,0.13078638766554726,0.13292070306758497
0.001,node,0.18054031086479327,218.4,0.13048473712319097,0.13261515988460815
0.001,node,0.18054031086479327,218.60000000000002,0.13018377743679505,0.1323103120132174
0.001,node,0.18054031086479327,218.8,0.12988350706056764,0.13200615791797432
0.001,node,0.18054031086479327,219.0,0.1295839244518998,0.13170269606344043
0.001,node,0.18054031086479327,219.20000000000002,0.12928502807136624,0.13139992491750796
0.001,node,0.18054031086479327,219.4,0.12898681638271267,0.13109784295473048
0.001,node,0.18054031086479327,219.60000000000002,0.12868928785286016,0.13079644864966156
0.001,node,0.18054031086479327,219.8,0.12839244095189573,0.1304957404790752
0.001,node,0.18054031086479327,220.0,0.12809627415306846,0.13019571692640675
0.001,node,0.18054031086479327,220.20000000000002,0.1278007859327845,0.12989637647509156
0.001,node,0.18054031086479327,220.4,0.1275059747706033,0.12959771761189565
0.001,node,0.18054031086479327,220.60000000000002,0.12721183914923678,0.12929973882913615
0.001,node,0.18054031086479327,220.8,0.12691837755453547,0.1290024386202404
0.001,node,0.18054031086479327,221.0,0.12662558847549377,0.12870581548085624
0.001,node,0.18054031086479327,221.20000000000002,0.12633347040424026,0.12840986791218256
0.001,node,0.18054031086479327,221.4,0.12604202183603205,0.1281145944165285
0.001,node,0.18054031086479327,221.60000000000002,0.12575124126925732,0.12781999349842366
0.001,node,0.18054031086479327,221.8,0.12546112720541933,0.12752606366794872
0.001,node,0.18054031086479327,222.0,0.12517167814914273,0.12723280343740484
0.001,node,0.18054031086479327,222.20000000000002,0.12488289260816268,0.1269402113202034
0.001,node,0.18054031086479327,222.4,0.12459476909332286,0.12664828583419663
0.001,node,0.18054031086479327,222.60000000000002,0.12430730611856908,0.12635702550278793
0.001,node,0.18054031086479327,222.8,0.12402050220094508,0.12606642884827046
0.001,node,0.18054031086479327,223.0,0.12373435586059048,0.12577649439848848
0.001,node,0.18054031086479327,223.20000000000002,0.12344886562073137,0.12548722068128626
0.001,node,0.18054031086479327,223.4,0.12316403000767977,0.12519860623227963
0.001,node,0.18054031086479327,223.60000000000002,0.12287984755082827,0.1249106495859742
0.001,node,0.18054031086479327,223.8,0.12259631678264186,0.12462334928131646
0.001,node,0.18054031086479327,224.0,0.12231343623865842,0.1243367038605836
0.001,node,0.18054031086479327,224.20000000000002,0.12203120445748139,0.12405071186938343
0.001,node,0.18054031086479327,224.4,0.12174961998077344,0.12376537185443404
0.001,node,0.18054031086479327,224.60000000000002,0.12146868135325509,0.12348068236689436
0.001,node,0.18054031086479327,224.8,0.12118838712269873,0.12319664196125402
0.001,node,0.18054031086479327,225.0,0.12090873583992266,0.12291324919311286
0.001,node,0.18054031086479327,225.20000000000002,0.12062972605878777,0.12263050262362185
0.001,node,0.18054031086479327,225.4,0.12035135633619165,0.12234840081504217
0.001,node,0.18054031086479327,225.60000000000002,0.12007362523206785,0.12206694233296567
0.001,node,0.18054031086479327,225.8,0.11979653130937275,0.12178612574631487
0.001,node,0.18054031086479327,226.0,0.1195200731340904,0.12150594962623273
0.001,node,0.18054031086479327,226.20000000000002,0.11924424927522223,0.12122641254830313
0.001,node,0.18054031086479327,226.4,0.11896905830478145,0.12094751308922014
0.001,node,0.18054031086479327,226.60000000000002,0.11869449879779272,0.1206692498290085
0.001,node,0.18054031086479327,226.8,0.11842056933228348,0.12039162135213388
0.001,node,0.18054031086479327,227.0,0.11814726848928131,0.1201146262430619
0.001,node,0.18054031086479327,227.20000000000002,0.11787459485280866,0.11983826309291956
0.001,node,0.18054031086479327,227.4,0.11760254700987635,0.1195625304917236
0.001,node,0.18054031086479327,227.60000000000002,0.11733112355048284,0.11928742703726236
0.001,node,0.18054031086479327,227.8,0.11706032306760526,0.1190129513251037
0.001,node,0.18054031086479327,228.0,0.11679014415719481,0.11873910195636661
0.001,node,0.18054031086479327,228.20000000000002,0.11652058541817696,0.11846587753550075
0.001,node,0.18054031086479327,228.4,0.11625164545244036,0.11819327666917623
0.001,node,0.18054031086479327,228.60000000000002,0.11598332286483629,0.11792129796517337
0.001,node,0.18054031086479327,228.8,0.11571561626317166,0.11764994003904405
0.001,node,0.18054031086479327,229.0,0.11544852425820401,0.11737920150300951
0.001,node,0.18054031086479327,229.20000000000002,0.11518204546363908,0.11710908097706252
0.001,node,0.18054031086479327,229.4,0.11491617849612266,0.11683957708119586
0.001,node,0.18054031086479327,229.60000000000002,0.11465092197524045,0.1165706884398432
0.001,node,0.18054031086479327,229.8,0.11438627452350685,0.11630241367854843
0.001,node,0.18054031086479327,230.0,0.11412223476636502,0.11603475142840658
0.001,node,0.18054031086479327,230.20000000000002,0.11385880133218175,0.11576770032051265
