M,eta,lambda1_real,lambda1_imag,lambda2_real,lambda2_imag,discriminant,g,gcrit,R_B,bounded_margin,spectral_gap,invariance_residual,spectral_abscissa
4,0.13999999999999999,-0.06681637065653977,0.0,-0.08788014991962399,0.0,0.00044368279684393734,0.007622312135594573,0.013000782341975296,0.505776975434809,-0.4883793022400331,0.08434523269474699,2.41842626055068e-16,-0.06681637065653984
4,0.141,-0.06687926637538916,0.0,-0.08781078828361873,0.0,0.00043812860939469397,0.007677847512836726,0.01298004217169754,0.5091137276756363,-0.48160642458443603,0.08442421194278986,2.7697754093322375e-16,-0.06687926637538902
4,0.142,-0.06694265399388748,0.0,-0.08774093463564123,0.0,0.00043256847765314917,0.007733406773886142,0.012959463713583032,0.5124347042250195,-0.47482134781163365,0.08450368327699756,1.0553037443463017e-16,-0.06694265399388745
4,0.143,-0.06700654372610837,0.0,-0.0876705787376543,0.0,0.0004270023429583957,0.007788989981090619,0.012939047517693448,0.5157397177486195,-0.4680250870731486,0.08458365686929406,2.5485881568432454e-16,-0.06700654372610838
4,0.144,-0.06707094612762017,0.0,-0.0875997100103963,0.0,0.00042143014655477394,0.00784459719601171,0.012918794131278982,0.5190285852725857,-0.4612186553398765,0.08466414323266187,1.7619135130096412e-16,-0.06707094612762018
4,0.145,-0.06713587211194252,0.0,-0.08752831751693134,0.0,0.0004158518295954495,0.007900228479425214,0.012898704098706335,0.5223011282239571,-0.454403062911963,0.08474515323759078,1.414808852841543e-16,-0.06713587211194263
4,0.146,-0.06720133296804115,0.0,-0.08745638994515546,0.0,0.00041026733314614757,0.007955883891321605,0.012878777961387776,0.5255571724679879,-0.44757931693490716,0.08482669812956041,1.8319695643915177e-16,-0.06720133296804132
4,0.147,-0.06726734037894265,0.0,-0.08738391558919074,0.0,0.00040467659818956854,0.008011563490906558,0.012859016257716568,0.5287965483422424,-0.44074842092266087,0.0849087895476466,1.669600853397717e-16,-0.06726734037894247
4,0.148,-0.067333906441579,0.0,-0.0873108823295428,0.0,0.00039907956562828726,0.008067267336603113,0.012839419522988385,0.5320190906881356,-0.43391137428673876,0.08499143954435719,6.437123418278513e-17,-0.06733390644157913
4,0.149,-0.06740104368792652,0.0,-0.08723727761197002,0.0,0.000393476176289374,0.00812299548605115,0.012819988289337508,0.5352246388788675,-0.42706917187397175,0.08507466060675668,8.823369240146762e-17,-0.06740104368792643
4,0.15,-0.06746876510757793,0.0,-0.08716308842491309,0.0,0.000387866370927731,0.008178747996108928,0.01280072308566155,0.5384130368447619,-0.420222803511202,0.085158465679033,1.5088109739363727e-16,-0.06746876510757752
4,0.151,-0.06753708417184645,0.0,-0.0870883012753953,0.0,0.0003822500902301015,0.008234524922853191,0.01278162443755158,0.5415841330953555,-0.4133732535587046,0.08524286818659269,1.1113038221331656e-16,-0.06753708417184628
4,0.152,-0.06760601485954484,0.0,-0.08701290216325197,0.0,0.00037662727481878853,0.008290326321581538,0.012762692867220649,0.5447377807386328,-0.4065215004718985,0.08532788206182598,1.344423508609734e-16,-0.06760601485954486
4,0.153,-0.0676755716845783,0.0,-0.08693687655354077,0.0,0.000370997865255117,0.008346152246812243,0.012743928893427972,0.5478738374972859,-0.3996685163719951,0.08541352177169337,2.4071533448553174e-16,-0.06767557168457784
4,0.154,-0.0677457697254998,0.0,-0.08686020934698703,0.0,0.000365361802043481,0.00840200275228534,0.01272533303140946,0.550992165721876,-0.39281526662623334,0.08549980234727332,1.6457814895759912e-16,-0.06774576972549946
4,0.155,-0.06781662465722174,0.0,-0.08678288484828399,0.0,0.0003597190256350722,0.008457877890964353,0.012706905792805409,0.5540926324011678,-0.38596270943748867,0.08558673941545868,1.7660176610080173e-16,-0.06781662465722163
4,0.156,-0.06788815278506377,0.0,-0.08670488673204219,0.0,0.0003540694764313697,0.00851377771503635,0.012688647685584623,0.5571751091695831,-0.3791117954437262,0.08567434923300407,1.4970147016449168e-16,-0.06788815278506388
4,0.157,-0.06796037108135956,0.0,-0.08662619800619314,0.0,0.00034841309478784207,0.008569702275913915,0.01267055921397176,0.5602394723117637,-0.372263467327673,0.08576264872311556,2.1225140949863883e-16,-0.06796037108135916
4,0.158,-0.06803329722485243,0.0,-0.08654680097259498,0.0,0.0003427498210176776,0.008625651624236012,0.012652640878374156,0.5632856027642512,-0.36541865943702834,0.08585165551484294,1.8829003524570988e-16,-0.06803329722485243
4,0.159,-0.068106949643153,0.0,-0.08646667718457925,0.0,0.0003370795953954056,0.00868162580986883,0.012634893175307499,0.566313386114394,-0.3585782974152987,0.0859413879855256,1.939343300164948e-16,-0.06810694964315288
4,0.16,-0.06818134755855254,0.0,-0.0863858074011435,0.0,0.0003314023581605074,0.008737624881907283,0.012617316597321796,0.5693227125965019,-0.35174329784352176,0.08603186530659764,1.7678905716709195e-16,-0.0681813475585524
4,0.161,-0.06825651103751876,0.0,-0.08630417153745908,0.0,0.0003257180495211061,0.008793648888675877,0.012599911632927709,0.5723134770852384,-0.3449145678932086,0.08612310749307701,1.6821983040325259e-16,-0.06825651103751876
4,0.162,-0.06833246104424984,0.0,-0.0862217486113213,0.0,0.000320026609657378,0.00884969787773093,0.012582678766521055,0.5752855790864432,-0.33809300499035144,0.08621513545710814,2.0599325026464716e-16,-0.06833246104425014
4,0.163,-0.06840921949869322,0.0,-0.08613851668513582,0.0,0.00031432797872520124,0.008905771895860153,0.012565618478307897,0.5782389227251894,-0.3312794964912249,0.08630797106597411,1.6167928833845386e-16,-0.06840921949869297
4,0.16399999999999998,-0.0684868093394955,0.0,-0.08605445280297083,0.0,0.0003086220968597878,0.008961870989085713,0.012548731244231948,0.5811734167313375,-0.32447491936964623,0.0864016372050386,1.4570902999608386e-16,-0.06848680933949522
4,0.16499999999999998,-0.06856525459241061,0.0,-0.08596953292215538,0.0,0.0003029089041792232,0.009017995202664298,0.012532017535899082,0.5840889744225155,-0.3176801399161081,0.08649615784614449,2.22908922926571e-16,-0.06856525459241064
4,0.16599999999999998,-0.06864458044475565,0.0,-0.08588373183882778,0.0,0.00029718834078773916,0.009074144581088812,0.012515477820500432,0.5869855136847357,-0.3108960134485339,0.08659155812206154,1.1658598488562848e-16,-0.06864458044475508
4,0.16699999999999998,-0.0687248133265687,0.0,-0.08579702310677893,0.0,0.00029146034677950605,0.009130319168090557,0.012499112560741196,0.5898629569504357,-0.304123384035377,0.08668786440763766,1.5367361317724012e-16,-0.06872481332656857
4,0.16799999999999998,-0.06880598099924262,0.0,-0.08570937894882577,0.0,0.0002857248622419718,0.00918651900663947,0.012482922214763706,0.5927212311742486,-0.297363084230566,0.08678510440842499,1.5415059989365387e-16,-0.06880598099924229
4,0.16899999999999998,-0.06888811265247927,0.0,-0.08562077015986072,0.0,0.0002799818272593288,0.00924274413894632,0.012466907236073377,0.5955602678064651,-0.2906159348205831,0.08688330725762247,1.5182209700088984e-16,-0.06888811265247918
4,0.16999999999999998,-0.06897123901054233,0.0,-0.08553116600060062,0.0,0.0002742311819160613,0.00929899460646339,0.012451068073464643,0.5983800027641902,-0.28388274458385543,0.08698250362232718,2.1764654477429857e-16,-0.06897123901054224
4,0.17099999999999999,-0.0690553924489357,0.0,-0.08544053408091491,0.0,0.0002684728663000184,0.009355270449887407,0.012435405170944016,0.6011803764005016,-0.27716431006190245,0.08708272582019867,1.3288020594822825e-16,-0.06905539244893563
4,0.172,-0.06914060712275893,0.0,-0.08534884023147196,0.0,0.00026270682050638113,0.009411571709159922,0.012419918967660567,0.6039613334711574,-0.2704614153434828,0.08718400794781136,2.24299132867165e-16,-0.06914060712275948
4,0.173,-0.06922691910823967,0.0,-0.08525604836221275,0.0,0.0002569329846405759,0.009467898423469373,0.012404609897827414,0.6067228230996029,-0.26377483186009587,0.08728638602217799,1.6552299467172932e-16,-0.06922691910823987
4,0.174,-0.06931436655910148,0.0,-0.0851621203059839,0.0,0.0002511512988218259,0.009524250631251958,0.01238947839064905,0.6094647987397616,-0.2571053181942039,0.08738989813711072,2.329785060796314e-16,-0.0693143665591019
4,0.175,-0.06940298987973606,0.0,-0.08506701564537256,0.0,0.00024536170318652424,0.009580628370193895,0.01237452487024836,0.6121872181369785,-0.25045361989941495,0.08749458463638363,1.4247278250721738e-16,-0.06940298987973612
4,0.176,-0.06949283191743494,0.0,-0.08497069152047661,0.0,0.00023956413789146945,0.00963703167723385,0.01235974975559279,0.6148900432871449,-0.2438204693326661,0.08760048830596019,2.044241152131881e-16,-0.06949283191743524
4,0.177,-0.06958393817630802,0.0,-0.08487310241498759,0.0,0.00023375854311731862,0.009693460588562793,0.01234515346042121,0.6175732403939206,-0.23720658549870555,0.08770765458790712,1.14398468808865e-16,-0.0695839381763079
4,0.178,-0.06967635705597344,0.0,-0.08477419991750995,0.0,0.00022794485907164861,0.009749915139626888,0.01233073639316962,0.620236779824403,-0.23061267390611018,0.08781613181906861,1.3622312773752107e-16,-0.06967635705597347
4,0.179,-0.06977014011859638,0.0,-0.084673932454521,0.0,0.00022212302599236518,0.009806395365129589,0.012316498956900308,0.622880636063016,-0.22403942643546515,0.08792597149810742,1.4256565530239172e-16,-0.06977014011859672
4,0.18,-0.06986534238852664,0.0,-0.08457224499073965,0.0,0.00021629298415097998,0.009862901299032082,0.012302441549228906,0.6255047876638308,-0.21748752121925197,0.08803722858513047,2.2480940747619455e-16,-0.06986534238852678
4,0.181,-0.06996202268952781,0.0,-0.08446907869189917,0.0,0.00021045467385593871,0.009919432974556292,0.012288564562254592,0.6281092172013889,-0.21095762253331696,0.088149961838914,1.467313858529377e-16,-0.06996202268952734
4,0.182,-0.0700602440255452,0.0,-0.08436437054398138,0.0,0.00020460803545542923,0.009975990424186022,0.012274868382484127,0.6306939112202151,-0.20445038069949484,0.08826423419766494,1.8662744002762404e-16,-0.07006024402554506
4,0.183,-0.07016007401206917,0.0,-0.08425805292186271,0.0,0.00019875300934098342,0.010032573679669685,0.012261353390765914,0.6332588601827241,-0.19796643200015407,0.08838011321037391,9.727862386756215e-17,-0.07016007401206961
4,0.184,-0.07026158536658554,0.0,-0.08415005309885948,0.0,0.0001928895359504146,0.010089182772020715,0.012248019962216066,0.6358040584159974,-0.19150639860349394,0.08849767152726468,1.0259613971186132e-16,-0.07026158536658526
4,0.185,-0.07036485646831722,0.0,-0.08404029268699507,0.0,0.00018701755577112605,0.010145817731520849,0.012234868466151337,0.6383295040572411,-0.18507088850007325,0.08861698745952705,1.1736965838879897e-16,-0.07036485646831696
4,0.186,-0.0704699719996216,0.0,-0.08392868699560309,0.0,0.0001811370093430571,0.010202478587721211,0.012221899266017295,0.6408351989981614,-0.17866049544997364,0.08873814562070766,1.7269994355075095e-16,-0.07046997199962124
4,0.187,-0.07057702368409438,0.0,-0.08381514429322723,0.0,0.00017524783726194783,0.010259165369444857,0.012209112719321728,0.643321148828156,-0.172275798940843,0.08886123766481002,1.7201997162581766e-16,-0.07057702368409417
4,0.188,-0.07068611113984412,0.0,-0.08369956495435149,0.0,0.0001693499801823166,0.0103158781047887,0.012196509177565441,0.6457873627765561,-0.1659173641562014,0.08898636313955874,1.3437763253088608e-16,-0.07068611113984424
4,0.189,-0.07079734287069445,0.0,-0.08358184046819864,0.0,0.00016344337882059071,0.010372616821124642,0.012184088986174778,0.6482338536538476,-0.1595857419541643,0.08911363047760273,1.2745272682965818e-16,-0.0707973428706947
4,0.19,-0.07091083742361269,0.0,-0.08346185228130695,0.0,0.00015752797395806196,0.010429381545103143,0.012171852484435289,0.6506606377920764,-0.1532814688560168,0.08924315815393105,1.9458330290661783e-16,-0.07091083742361293
4,0.191,-0.07102672474776978,0.0,-0.08333947043847129,0.0,0.00015160370644388857,0.01048617230265452,0.012159800005424881,0.6530677349843854,-0.14700506704472904,0.08937507604493303,1.6088776083900995e-16,-0.07102672474777005
4,0.192,-0.07114514779992166,0.0,-0.08321455197736592,0.0,0.000145670517198509,0.010542989118989756,0.01214793187595171,0.6554551684236509,-0.14075704437344683,0.08950952703377045,1.200906064039599e-16,-0.07114514779992184
4,0.193,-0.0712662644530444,0.0,-0.0830869390199125,0.0,0.0001397283472158022,0.010599832018605227,0.012136248416483534,0.6578229646408563,-0.1345378943822294,0.08964666891900917,1.1367212368845275e-16,-0.07126626445304467
4,0.194,-0.071390249781289,0.0,-0.08295645648732822,0.0,0.00013377713756682665,0.01065670102528318,0.012124749941090671,0.6601711534422864,-0.12834809632536237,0.08978667669956716,1.207531515731415e-16,-0.07139024978128879
4,0.195,-0.07151729881624203,0.0,-0.0828229093438661,0.0,0.0001278168294023245,0.010713596162093959,0.012113436757378788,0.66249976784656,-0.1221881152065083,0.08992974533097176,1.9339920378052117e-16,-0.07151729881624141
4,0.196,-0.07164762989906263,0.0,-0.08268607924468313,0.0,0.00012184736395582957,0.010770517451398695,0.012102309166429405,0.6648088440209654,-0.11605840182301541,0.09007609307749156,1.6997186851301678e-16,-0.07164762989906241
4,0.197,-0.07178148879404261,0.0,-0.08254572042228275,0.0,0.00011586868254640528,0.010827464914851384,0.012091367462737167,0.6670984212174548,-0.10995939281835854,0.09022596562568971,8.696778641602591e-17,-0.07178148879404236
4,0.198,-0.07191915378637584,0.0,-0.08240155458874719,0.0,0.0001098807265815559,0.01088443857340124,0.012080611934150264,0.6693685417082009,-0.10389151074287295,0.09037964118218979,2.0030185138198068e-16,-0.07191915378637699
4,0.199,-0.07206094206836328,0.0,-0.08225326454953362,0.0,0.00010388343756017048,0.010941438447294942,0.01207004286181232,0.6716192507208092,-0.09785516412243767,0.09053743685987757,1.9017922179747483e-16,-0.07206094206836319
4,0.2,-0.07220721783611975,0.0,-0.08210048610677532,0.0,9.787675707516048e-05,0.010998464556078159,0.01205966052010162,0.6738505963733505,-0.09185074753455968,0.09069971677459841,1.7988548666814087e-16,-0.07220721783611964
4,0.201,-0.07235840269267338,0.0,-0.08194279765617776,0.0,9.186062681644806e-05,0.011055516918599548,0.01204946517657746,0.676062629609082,-0.08587864169210635,0.0908669024482591,1.783439583235797e-16,-0.07235840269267377
4,0.202,-0.07251498921555916,0.0,-0.08177970661943373,0.0,8.583498857365666e-05,0.011112595553011865,0.012039457091922095,0.6782554041310814,-0.07993921353396682,0.0910394863764109,1.7882531850828626e-16,-0.07251498921555954
4,0.203,-0.07267755895196093,0.0,-0.08161063144907924,0.0,7.979978423877166e-05,0.011169700476774111,0.012029636519884576,0.6804289763367887,-0.07403281632253977,0.09121805002339137,2.467667195972308e-16,-0.0726775589519619
4,0.20400000000000001,-0.07284680674751996,0.0,-0.08143487729969047,0.0,7.375495580905808e-05,0.011226831706655595,0.012020003707230373,0.6825834052524216,-0.06815978974801684,0.09140328815112612,1.7393872910196302e-16,-0.07284680674752086
4,0.20500000000000002,-0.07302357436824504,0.0,-0.08125160240597479,0.0,6.770044538966684e-05,0.011283989258736016,0.012010558893685443,0.6847187524674628,-0.06232046003880276,0.09159604244103595,2.1609053092214788e-16,-0.07302357436824478
4,0.20600000000000002,-0.07320889816312327,0.0,-0.08105977042016266,0.0,6.163619519635052e-05,0.011341173148409926,0.012001302311886904,0.6868350820691788,-0.05651514007804892,0.09179734915664292,2.104030377843008e-16,-0.07320889816312438
4,0.20700000000000002,-0.07340407867964564,0.0,-0.080858080796483,0.0,5.556214755781579e-05,0.011398383390388917,0.011992234187329228,0.688932460577331,-0.050744129525728376,0.09200850875909582,2.0798485226086736e-16,-0.07340407867964543
4,0.208,-0.07361078602571436,0.0,-0.08064486342926093,0.0,4.9478244919084514e-05,0.01145561999870264,0.011983354738321277,0.691010956878708,-0.04500771494714484,0.09223119126906666,1.7819799132195347e-16,-0.0736107860257149
4,0.209,-0.07383122636069675,0.0,-0.08041791216186209,0.0,4.338442984327289e-05,0.011512882986703032,0.01197466417593138,0.6930706421623472,-0.03930616994534353,0.09246760275780866,1.3602381670843726e-16,-0.07383122636069804
4,0.21,-0.07406841942647986,0.0,-0.08017420725564446,0.0,3.728064501477444e-05,0.011570172367066318,0.011966162703946435,0.6951115898545349,-0.03363975529980168,0.09272076287820204,1.1183241984156625e-16,-0.07406841942647992
4,0.211,-0.07432669380524641,0.0,-0.07990942013218183,0.0,3.116683324145772e-05,0.01162748815179529,0.01195785051882253,0.6971338755543859,-0.02800871910904401,0.09299500012252745,1.7840941099369685e-16,-0.07432669380524641
4,0.212,-0.07461265419450966,0.0,-0.07961694609823072,0.0,2.504293745764826e-05,0.011684830352222099,0.011949727809645828,0.6991375769694865,-0.022413296938470606,0.09329691909750057,1.9896935541242235e-16,-0.07461265419451031
4,0.213,-0.07493732458437335,0.0,-0.07928576116847455,0.0,1.8908900725949653e-05,0.011742198979011586,0.0119417947580834,0.7011227738522514,-0.01685371197144947,0.09363754370152488,1.1765468604651115e-16,-0.07493732458437437
4,0.214,-0.07532190150730012,0.0,-0.07889466881575558,0.0,1.2764666240368174e-05,0.011799594042162787,0.011934051538347553,0.7030895479362528,-0.011330175165591427,0.09403807037446019,1.436475954947568e-16,-0.07532190150730024
4,0.215,-0.07581951374826681,0.0,-0.07839054026092031,0.0,6.610177328767223e-06,0.011857015551011183,0.011926498317155493,0.7050379828731852,-0.005842885412220444,0.09455162780777353,1.7206850808365957e-16,-0.07581951374826756
4,0.216,-0.07676808538009465,0.0,-0.07743545143749549,0.0,4.4537745457070513e-07,0.011914463514234475,0.011919135253686283,0.7069681641705201,-0.00039202969872909055,0.0955161399798647,1.647794061457304e-16,-0.07676808538009967
4,0.217,-0.07709850937756713,-0.001196848964970358,-0.07709850937756713,0.001196848964970358,-5.729789779803187e-06,0.011971937939851376,0.011911962499550694,0.7088801791291055,0.005022216724225315,0.09586997084402397,1.4001589105597883e-16,-0.0770985093775669
4,0.218,-0.07709524991460714,-0.0017259331266909726,-0.07709524991460714,0.0017259331266909726,-1.1915380631236853e-05,0.012029438835226986,0.011904980198751193,0.7107741167818293,0.010399690173979126,0.0958907050167249,1.0344398953872904e-16,-0.07709524991460723
4,0.219,-0.07709199002387701,-0.0021278775348600233,-0.07709199002387701,0.0021278775348600233,-1.811145121344748e-05,0.01208696620707489,0.011898188487648382,0.7126500678325918,0.015740238363595394,0.09591144467202374,2.260410854308817e-16,-0.07709199002387693
4,0.22,-0.0770887297096014,-0.002465667125455117,-0.0770887297096014,0.002465667125455117,-2.4318057494200434e-05,0.01214452006145827,0.011891587494931544,0.7145081245957606,0.02104372022670198,0.09593218978333559,1.879334550553203e-16,-0.07708872970960146
4,0.221,-0.07708546897627178,-0.0027629357255340996,-0.07708546897627178,0.0027629357255340996,-3.053525529373032e-05,0.012202100403796698,0.011885177341584051,0.7163483809366011,0.026310005740979525,0.09595294032320084,2.309585223721329e-16,-0.07708546897627176
4,0.222,-0.07708220782864456,-0.0030316291116231253,-0.07708220782864456,0.0030316291116231253,-3.6763100281764e-05,0.01225970723886445,0.011878958140856648,0.7181709322119113,0.031538975748251374,0.09597369626328005,1.1539939311424132e-16,-0.07708220782864453
4,0.223,-0.07707894627174275,-0.003278782090033292,-0.07707894627174275,0.003278782090033292,-4.3001647975692394e-05,0.012317340570796528,0.011872929998238305,0.7199758752116602,0.03673052177359204,0.09599445757435011,1.8871966146127472e-16,-0.07707894627174286
4,0.224,-0.07707568431085776,-0.003508951187255715,-0.07707568431085776,0.003508951187255715,-4.9250953738172996e-05,0.012375000403090367,0.011867093011430538,0.7217633081011339,0.041884545842184595,0.09601522422630003,2.0390744958523142e-16,-0.07707568431085773
4,0.22499999999999998,-0.07707242195154748,-0.003725287665895659,-0.07707242195154748,0.003725287665895659,-5.551107277469735e-05,0.01243268673860794,0.011861447270324283,0.7235333303637693,0.04700096029457468,0.09603599618813027,1.6873923875255864e-16,-0.07707242195154732
4,0.22599999999999998,-0.07706915919963989,-0.00393007824768752,-0.07706915919963989,0.00393007824768752,-6.178206013178651e-05,0.012490399579580355,0.011855992856974673,0.7252860427448985,0.05207968760110937,0.09605677342794637,2.0912582119725077e-16,-0.07706915919963986
4,0.22699999999999998,-0.0770658960612321,-0.004125044566269579,-0.0770658960612321,0.004125044566269579,-6.806397069484074e-05,0.012548138927610312,0.011850729845579094,0.7270215471961239,0.05712066017489148,0.0960775559129568,1.707074168699148e-16,-0.07706589606123199
4,0.22799999999999998,-0.07706263254269094,-0.004311521169648654,-0.07706263254269094,0.004311521169648654,-7.435685918531364e-05,0.012605904783673447,0.011845658302463088,0.7287399468202528,0.06212382018316975,0.09609834360947093,1.2044371923869343e-16,-0.07706263254269097
4,0.22899999999999998,-0.07705936865065388,-0.004490567340534494,-0.07705936865065388,0.004490567340534494,-8.066078015950013e-05,0.012663697148123786,0.011840778286055502,0.7304413458174798,0.06708911935930217,0.09611913648289495,1.6980314618585966e-16,-0.07705936865065398
4,0.22999999999999998,-0.0770561043920304,-0.0046630405318277375,-0.0770561043920304,0.0046630405318277375,-8.6975788005873e-05,0.012721516020695284,0.011836089846876736,0.7321258494319278,0.07201651881284366,0.09613993449772865,3.054130298502956e-16,-0.0770561043920304
4,0.23099999999999998,-0.07705283977400015,-0.004829646388276277,-0.07705283977400015,0.004829646388276277,-9.330193694316016e-05,0.012779361400504067,0.011831593027521832,0.7337935638992141,0.07690598883982003,0.09616073761756551,1.8990692808581173e-16,-0.07705283977400022
4,0.23199999999999998,-0.07704957480401704,-0.004990973878375515,-0.07704957480401704,0.004990973878375515,-9.963928101850642e-05,0.012837233286054728,0.011827287862649022,0.7354445963948358,0.08175750873272603,0.09618154580508596,2.23800037070065e-16,-0.07704957480401693
4,0.23299999999999998,-0.0770463094898059,-0.005147520619313318,-0.0770463094898059,0.005147520619313318,-0.00010598787410502316,0.01289513167523874,0.011823174378968184,0.737079054983231,0.08657106658994573,0.09620235902205948,1.43136915966857e-16,-0.07704630948980595
4,0.23399999999999999,-0.07704304383936614,-0.005299711546405051,-0.07704304383936614,0.005299711546405051,-0.0001123477699003962,0.012953056565341983,0.011819252595229953,0.7386970485679505,0.09134665912600193,0.09622317722933886,2.47523941072343e-16,-0.07704304383936622
4,0.235,-0.07703977786097035,-0.005447912947270126,-0.07703977786097035,0.005447912947270126,-0.00011871902192413426,0.013011007953044147,0.011815522522222389,0.7402986868423046,0.09608429148088105,0.09624400038685862,3.0299786256089807e-16,-0.07703977786097038
4,0.236,-0.07703651156316532,-0.005592443194097919,-0.07703651156316532,0.005592443194097919,-0.00012510168351684834,0.013068985834425478,0.011811984162756134,0.7418840802414334,0.100783977031355,0.09626482845363594,1.0270249005278562e-16,-0.07703651156316524
4,0.237,-0.07703324495477232,-0.005733581076357122,-0.07703324495477232,0.005733581076357122,-0.00013149580783664223,0.013126990204965808,0.011808637511673721,0.7434533398944109,0.10544573720030881,0.09628566138776391,1.7192783596560762e-16,-0.0770332449547722
4,0.238,-0.07702997804488751,-0.005871572358809935,-0.07702997804488751,0.005871572358809935,-0.00013790144785896352,0.013185021059551138,0.011805482555832528,0.7450065775782089,0.11006960126959142,0.09630649914641418,2.479892902421367e-16,-0.07702997804488748
4,0.239,-0.07702671084288243,-0.00600663500584544,-0.07702671084288243,0.00600663500584544,-0.00014431865637379174,0.013243078392476,0.011802519274113335,0.7465439056717558,0.11465560619127868,0.09632734168583312,9.420630221120296e-17,-0.07702671084288226
