segment,time_from_section,r,psi
unstable_forward_to_section,-186.71923489211903,0.945405969426639,-0.29901667042911284
unstable_forward_to_section,-186.56139952872755,0.9454059203341609,-0.29901681579593303
unstable_forward_to_section,-186.4035641653361,0.9454058708261253,-0.29901696239318926
unstable_forward_to_section,-186.2457288019446,0.9454058208990138,-0.2990171102312977
unstable_forward_to_section,-186.08789343855312,0.9454057705492787,-0.2990172593207624
unstable_forward_to_section,-185.93005807516164,0.9454057197733418,-0.2990174096721766
unstable_forward_to_section,-185.77222271177016,0.9454056685675949,-0.29901756129622303
unstable_forward_to_section,-185.61438734837867,0.945405616928399,-0.29901771420367473
unstable_forward_to_section,-185.4565519849872,0.9454055648520845,-0.29901786840539635
unstable_forward_to_section,-185.29871662159573,0.9454055123349507,-0.29901802391234433
unstable_forward_to_section,-185.14088125820425,0.9454054593732654,-0.29901818073556774
unstable_forward_to_section,-184.98304589481276,0.9454054059632648,-0.29901833888620916
unstable_forward_to_section,-184.8252105314213,0.9454053521011536,-0.2990184983755068
unstable_forward_to_section,-184.66737516802982,0.9454052977831039,-0.2990186592147916
unstable_forward_to_section,-184.50953980463834,0.9454052430052553,-0.2990188214154923
unstable_forward_to_section,-184.35170444124685,0.9454051877637153,-0.29901898498913426
unstable_forward_to_section,-184.19386907785537,0.945405132054558,-0.29901914994733947
unstable_forward_to_section,-184.03603371446388,0.9454050758738242,-0.2990193163018294
unstable_forward_to_section,-183.8781983510724,0.9454050192175214,-0.29901948406442397
unstable_forward_to_section,-183.72036298768094,0.9454049620816232,-0.2990196532470434
unstable_forward_to_section,-183.56252762428946,0.9454049044620689,-0.2990198238617097
unstable_forward_to_section,-183.404692260898,0.9454048463547637,-0.2990199959205452
unstable_forward_to_section,-183.24685689750652,0.9454047877555782,-0.2990201694357756
unstable_forward_to_section,-183.08902153411503,0.9454047286603476,-0.29902034441973085
unstable_forward_to_section,-182.93118617072355,0.9454046690648722,-0.299020520884844
unstable_forward_to_section,-182.77335080733206,0.9454046089649164,-0.2990206988436542
unstable_forward_to_section,-182.61551544394058,0.9454045483562091,-0.29902087830880647
unstable_forward_to_section,-182.4576800805491,0.9454044872344428,-0.29902105929305284
unstable_forward_to_section,-182.29984471715764,0.9454044255952735,-0.29902124180925344
unstable_forward_to_section,-182.14200935376616,0.9454043634343203,-0.2990214258703778
unstable_forward_to_section,-181.98417399037467,0.9454043007471656,-0.29902161148950446
unstable_forward_to_section,-181.82633862698322,0.9454042375293541,-0.29902179867982326
unstable_forward_to_section,-181.66850326359173,0.9454041737763927,-0.29902198745463515
unstable_forward_to_section,-181.51066790020025,0.9454041094837504,-0.2990221778273548
unstable_forward_to_section,-181.35283253680876,0.9454040446468578,-0.29902236981150904
unstable_forward_to_section,-181.19499717341728,0.9454039792611065,-0.2990225634207403
unstable_forward_to_section,-181.0371618100258,0.9454039133218497,-0.2990227586688061
unstable_forward_to_section,-180.8793264466343,0.9454038468244005,-0.299022955569581
unstable_forward_to_section,-180.72149108324285,0.9454037797640329,-0.29902315413705605
unstable_forward_to_section,-180.56365571985137,0.9454037121359805,-0.2990233543853414
unstable_forward_to_section,-180.4058203564599,0.9454036439354366,-0.29902355632866706
unstable_forward_to_section,-180.24798499306843,0.9454035751575539,-0.2990237599813826
unstable_forward_to_section,-180.09014962967694,0.945403505797444,-0.2990239653579601
unstable_forward_to_section,-179.93231426628546,0.945403435850177,-0.2990241724729934
unstable_forward_to_section,-179.77447890289397,0.9454033653107815,-0.2990243813412005
unstable_forward_to_section,-179.6166435395025,0.9454032941742434,-0.29902459197742365
unstable_forward_to_section,-179.458808176111,0.9454032224355068,-0.2990248043966312
unstable_forward_to_section,-179.30097281271955,0.9454031500894725,-0.29902501861391795
unstable_forward_to_section,-179.14313744932807,0.9454030771309986,-0.29902523464450637
unstable_forward_to_section,-178.98530208593658,0.9454030035548989,-0.2990254525037486
unstable_forward_to_section,-178.82746672254513,0.945402929355944,-0.29902567220712534
unstable_forward_to_section,-178.66963135915364,0.9454028545288599,-0.29902589377025
unstable_forward_to_section,-178.51179599576216,0.9454027790683277,-0.29902611720886746
unstable_forward_to_section,-178.35396063237067,0.9454027029689838,-0.2990263425388559
unstable_forward_to_section,-178.1961252689792,0.9454026262254188,-0.2990265697762282
unstable_forward_to_section,-178.0382899055877,0.945402548832178,-0.29902679893713285
unstable_forward_to_section,-177.88045454219622,0.9454024707837602,-0.2990270300378545
unstable_forward_to_section,-177.72261917880476,0.9454023920746172,-0.2990272630948169
unstable_forward_to_section,-177.56478381541328,0.9454023126991543,-0.29902749812458207
unstable_forward_to_section,-177.40694845202182,0.9454022326517295,-0.29902773514385184
unstable_forward_to_section,-177.24911308863034,0.9454021519266526,-0.29902797416947074
unstable_forward_to_section,-177.09127772523885,0.9454020705181853,-0.29902821521842493
unstable_forward_to_section,-176.93344236184737,0.9454019884205407,-0.2990284583078449
unstable_forward_to_section,-176.77560699845588,0.9454019056278832,-0.29902870345500626
unstable_forward_to_section,-176.6177716350644,0.9454018221343271,-0.29902895067733043
unstable_forward_to_section,-176.45993627167292,0.9454017379339376,-0.2990291999923872
unstable_forward_to_section,-176.30210090828143,0.945401653020729,-0.29902945141789466
unstable_forward_to_section,-176.14426554488998,0.9454015673886652,-0.29902970497172093
unstable_forward_to_section,-175.9864301814985,0.9454014810316588,-0.29902996067188514
unstable_forward_to_section,-175.82859481810704,0.9454013939435708,-0.2990302185365602
unstable_forward_to_section,-175.67075945471555,0.9454013061182105,-0.2990304785840721
unstable_forward_to_section,-175.51292409132407,0.9454012175493344,-0.2990307408329018
unstable_forward_to_section,-175.35508872793258,0.9454011282306461,-0.2990310053016871
unstable_forward_to_section,-175.1972533645411,0.9454010381557962,-0.2990312720092242
unstable_forward_to_section,-175.0394180011496,0.9454009473183812,-0.2990315409744677
unstable_forward_to_section,-174.88158263775813,0.9454008557119433,-0.29903181221653313
unstable_forward_to_section,-174.72374727436667,0.9454007633299703,-0.2990320857546979
unstable_forward_to_section,-174.5659119109752,0.9454006701658942,-0.29903236160840246
unstable_forward_to_section,-174.4080765475837,0.9454005762130924,-0.29903263979725264
unstable_forward_to_section,-174.25024118419225,0.945400481464885,-0.2990329203410189
unstable_forward_to_section,-174.09240582080076,0.9454003859145363,-0.29903320325964095
unstable_forward_to_section,-173.93457045740928,0.9454002895552532,-0.29903348857322626
unstable_forward_to_section,-173.7767350940178,0.9454001923801851,-0.29903377630205263
unstable_forward_to_section,-173.6188997306263,0.9454000943824235,-0.2990340664665704
unstable_forward_to_section,-173.46106436723483,0.9453999955550009,-0.29903435908740184
unstable_forward_to_section,-173.30322900384334,0.9453998958908911,-0.2990346541853452
unstable_forward_to_section,-173.14539364045189,0.9453997953830086,-0.2990349517813747
unstable_forward_to_section,-172.9875582770604,0.9453996940242073,-0.2990352518966412
unstable_forward_to_section,-172.82972291366895,0.945399591807281,-0.2990355545524757
unstable_forward_to_section,-172.67188755027746,0.9453994887249623,-0.2990358597703897
unstable_forward_to_section,-172.51405218688598,0.9453993847699219,-0.29903616757207707
unstable_forward_to_section,-172.3562168234945,0.9453992799347688,-0.29903647797941507
unstable_forward_to_section,-172.198381460103,0.9453991742120493,-0.2990367910144664
unstable_forward_to_section,-172.04054609671152,0.9453990675942463,-0.2990371066994807
unstable_forward_to_section,-171.88271073332004,0.9453989600737792,-0.2990374250568958
unstable_forward_to_section,-171.72487536992858,0.9453988516430031,-0.29903774610934025
unstable_forward_to_section,-171.5670400065371,0.9453987422942083,-0.299038069879634
unstable_forward_to_section,-171.4092046431456,0.9453986320196196,-0.2990383963907901
unstable_forward_to_section,-171.25136927975416,0.9453985208113963,-0.2990387256660166
unstable_forward_to_section,-171.09353391636267,0.9453984086616308,-0.2990390577287186
unstable_forward_to_section,-170.9356985529712,0.9453982955623489,-0.2990393926024989
unstable_forward_to_section,-170.7778631895797,0.9453981815055084,-0.2990397303111605
unstable_forward_to_section,-170.62002782618822,0.9453980664829992,-0.299040070878708
unstable_forward_to_section,-170.46219246279674,0.9453979504866424,-0.2990404143293493
unstable_forward_to_section,-170.30435709940525,0.9453978335081898,-0.299040760687498
unstable_forward_to_section,-170.1465217360138,0.9453977155393232,-0.2990411099777737
unstable_forward_to_section,-169.9886863726223,0.945397596571654,-0.29904146222500505
unstable_forward_to_section,-169.83085100923086,0.9453974765967224,-0.2990418174542312
unstable_forward_to_section,-169.67301564583937,0.945397355605997,-0.29904217569070224
unstable_forward_to_section,-169.5151802824479,0.9453972335908739,-0.29904253695988386
unstable_forward_to_section,-169.3573449190564,0.9453971105426766,-0.29904290128745614
unstable_forward_to_section,-169.19950955566492,0.9453969864526547,-0.29904326869931813
unstable_forward_to_section,-169.04167419227343,0.9453968613119836,-0.29904363922158667
unstable_forward_to_section,-168.88383882888195,0.9453967351117645,-0.2990440128806013
unstable_forward_to_section,-168.7260034654905,0.9453966078430224,-0.2990443897029234
unstable_forward_to_section,-168.568168102099,0.9453964794967066,-0.2990447697153405
unstable_forward_to_section,-168.41033273870752,0.9453963500636896,-0.2990451529448672
unstable_forward_to_section,-168.25249737531607,0.9453962195347666,-0.299045539418746
unstable_forward_to_section,-168.09466201192458,0.9453960879006547,-0.2990459291644508
unstable_forward_to_section,-167.9368266485331,0.9453959551519923,-0.29904632220968824
unstable_forward_to_section,-167.77899128514161,0.9453958212793384,-0.2990467185823998
unstable_forward_to_section,-167.62115592175013,0.945395686273172,-0.29904711831076336
unstable_forward_to_section,-167.46332055835865,0.9453955501238915,-0.2990475214231957
unstable_forward_to_section,-167.30548519496716,0.9453954128218137,-0.299047927948355
unstable_forward_to_section,-167.1476498315757,0.9453952743571734,-0.29904833791514185
unstable_forward_to_section,-166.98981446818422,0.9453951347201226,-0.2990487513527009
unstable_forward_to_section,-166.83197910479277,0.9453949939007298,-0.299049168290425
unstable_forward_to_section,-166.67414374140128,0.9453948518889792,-0.29904958875795556
unstable_forward_to_section,-166.5163083780098,0.9453947086747704,-0.29905001278518534
unstable_forward_to_section,-166.3584730146183,0.9453945642479168,-0.2990504404022597
unstable_forward_to_section,-166.20063765122683,0.945394418598146,-0.29905087163958055
unstable_forward_to_section,-166.04280228783534,0.9453942717150982,-0.29905130652780626
unstable_forward_to_section,-165.88496692444386,0.9453941235883256,-0.2990517450978559
unstable_forward_to_section,-165.72713156105237,0.9453939742072924,-0.2990521873809104
unstable_forward_to_section,-165.56929619766092,0.945393823561373,-0.2990526334084145
unstable_forward_to_section,-165.41146083426943,0.9453936716398516,-0.2990530832120798
unstable_forward_to_section,-165.25362547087798,0.9453935184319218,-0.2990535368238864
unstable_forward_to_section,-165.0957901074865,0.9453933639266854,-0.2990539942760858
unstable_forward_to_section,-164.937954744095,0.945393208113152,-0.2990544556012027
unstable_forward_to_section,-164.78011938070352,0.9453930509802377,-0.29905492083203716
unstable_forward_to_section,-164.62228401731204,0.945392892516765,-0.29905539000166703
unstable_forward_to_section,-164.46444865392056,0.945392732711461,-0.2990558631434512
unstable_forward_to_section,-164.30661329052907,0.9453925715529579,-0.29905634029103073
unstable_forward_to_section,-164.14877792713762,0.9453924090297909,-0.2990568214783319
unstable_forward_to_section,-163.99094256374613,0.9453922451303984,-0.29905730673956854
unstable_forward_to_section,-163.83310720035465,0.9453920798431207,-0.29905779610924504
unstable_forward_to_section,-163.6752718369632,0.9453919131561987,-0.29905828962215736
unstable_forward_to_section,-163.5174364735717,0.9453917450577743,-0.2990587873133964
unstable_forward_to_section,-163.35960111018022,0.9453915755358884,-0.2990592892183511
unstable_forward_to_section,-163.20176574678874,0.9453914045784803,-0.29905979537271
unstable_forward_to_section,-163.04393038339725,0.9453912321733875,-0.29906030581246396
unstable_forward_to_section,-162.88609502000577,0.945391058308344,-0.29906082057390937
unstable_forward_to_section,-162.72825965661428,0.9453908829709798,-0.2990613396936497
unstable_forward_to_section,-162.57042429322283,0.9453907061488201,-0.2990618632085992
unstable_forward_to_section,-162.41258892983134,0.9453905278292841,-0.29906239115598465
unstable_forward_to_section,-162.2547535664399,0.9453903479996845,-0.2990629235733487
unstable_forward_to_section,-162.0969182030484,0.9453901666472261,-0.2990634604985517
unstable_forward_to_section,-161.93908283965692,0.9453899837590053,-0.29906400196977573
unstable_forward_to_section,-161.78124747626543,0.9453897993220092,-0.2990645480255258
unstable_forward_to_section,-161.62341211287395,0.9453896133231143,-0.2990650987046336
unstable_forward_to_section,-161.46557674948247,0.9453894257490858,-0.2990656540462596
unstable_forward_to_section,-161.30774138609098,0.9453892365865767,-0.2990662140898973
unstable_forward_to_section,-161.14990602269953,0.9453890458221266,-0.2990667788753739
unstable_forward_to_section,-160.99207065930804,0.945388853442161,-0.2990673484428548
unstable_forward_to_section,-160.83423529591656,0.9453886594329901,-0.29906792283284545
unstable_forward_to_section,-160.6763999325251,0.9453884637808085,-0.299068502086195
unstable_forward_to_section,-160.51856456913362,0.945388266471693,-0.29906908624409917
unstable_forward_to_section,-160.36072920574213,0.9453880674916026,-0.29906967534810264
unstable_forward_to_section,-160.20289384235065,0.9453878668263771,-0.29907026944010195
unstable_forward_to_section,-160.04505847895916,0.945387664461736,-0.2990708685623492
unstable_forward_to_section,-159.88722311556768,0.945387460383278,-0.2990714727574551
unstable_forward_to_section,-159.7293877521762,0.9453872545764792,-0.2990720820683907
unstable_forward_to_section,-159.57155238878474,0.9453870470266926,-0.2990726965384921
unstable_forward_to_section,-159.41371702539325,0.9453868377191471,-0.2990733162114625
unstable_forward_to_section,-159.2558816620018,0.9453866266389458,-0.29907394113137564
unstable_forward_to_section,-159.0980462986103,0.9453864137710659,-0.29907457134267945
unstable_forward_to_section,-158.94021093521883,0.9453861991003568,-0.29907520689019784
unstable_forward_to_section,-158.78237557182734,0.9453859826115394,-0.2990758478191356
unstable_forward_to_section,-158.62454020843586,0.945385764289205,-0.2990764941750804
unstable_forward_to_section,-158.46670484504438,0.945385544117814,-0.29907714600400637
unstable_forward_to_section,-158.3088694816529,0.9453853220816948,-0.2990778033522777
unstable_forward_to_section,-158.15103411826144,0.9453850981650431,-0.29907846626665174
unstable_forward_to_section,-157.99319875486995,0.9453848723519204,-0.2990791347942822
unstable_forward_to_section,-157.83536339147847,0.9453846446262527,-0.2990798089827231
unstable_forward_to_section,-157.677528028087,0.9453844149718299,-0.2990804888799307
unstable_forward_to_section,-157.51969266469553,0.9453841833723039,-0.2990811745342689
unstable_forward_to_section,-157.36185730130404,0.945383949811188,-0.29908186599451153
unstable_forward_to_section,-157.20402193791256,0.9453837142718559,-0.2990825633098453
unstable_forward_to_section,-157.04618657452107,0.9453834767375395,-0.29908326652987527
unstable_forward_to_section,-156.8883512111296,0.945383237191329,-0.29908397570462625
unstable_forward_to_section,-156.7305158477381,0.9453829956161705,-0.2990846908845477
unstable_forward_to_section,-156.57268048434665,0.9453827519948657,-0.2990854121205168
unstable_forward_to_section,-156.41484512095516,0.9453825063100701,-0.2990861394638427
unstable_forward_to_section,-156.2570097575637,0.945382258544292,-0.2990868729662684
unstable_forward_to_section,-156.0991743941722,0.9453820086798914,-0.29908761267997697
unstable_forward_to_section,-155.94133903078074,0.9453817566990781,-0.29908835865759387
unstable_forward_to_section,-155.78350366738925,0.9453815025839112,-0.2990891109521909
unstable_forward_to_section,-155.62566830399777,0.9453812463162973,-0.2990898696172895
unstable_forward_to_section,-155.46783294060629,0.9453809878779895,-0.29909063470686564
unstable_forward_to_section,-155.30999757721483,0.945380727250586,-0.2990914062753528
unstable_forward_to_section,-155.15216221382335,0.9453804644155284,-0.2990921843776471
unstable_forward_to_section,-154.99432685043186,0.9453801993541009,-0.29909296906910854
unstable_forward_to_section,-154.83649148704038,0.945379932047429,-0.29909376040556795
unstable_forward_to_section,-154.6786561236489,0.9453796624764775,-0.29909455844333
unstable_forward_to_section,-154.52082076025744,0.9453793906220501,-0.29909536323917596
unstable_forward_to_section,-154.36298539686595,0.9453791164647868,-0.29909617485037016
unstable_forward_to_section,-154.20515003347447,0.9453788399851636,-0.29909699333466094
unstable_forward_to_section,-154.04731467008298,0.9453785611634906,-0.29909781875028807
unstable_forward_to_section,-153.8894793066915,0.9453782799799106,-0.29909865115598466
unstable_forward_to_section,-153.73164394330004,0.945377996414398,-0.29909949061098234
unstable_forward_to_section,-153.57380857990856,0.9453777104467566,-0.29910033717501494
unstable_forward_to_section,-153.41597321651707,0.945377422056619,-0.2991011909083235
unstable_forward_to_section,-153.2581378531256,0.9453771312234448,-0.29910205187166033
unstable_forward_to_section,-153.1003024897341,0.9453768379265192,-0.2991029201262923
unstable_forward_to_section,-152.94246712634265,0.9453765421449508,-0.29910379573400747
unstable_forward_to_section,-152.78463176295116,0.9453762438576717,-0.29910467875711677
unstable_forward_to_section,-152.62679639955968,0.9453759430434343,-0.29910556925846044
unstable_forward_to_section,-152.4689610361682,0.9453756396808105,-0.2991064673014121
unstable_forward_to_section,-152.31112567277674,0.9453753337481907,-0.2991073729498825
unstable_forward_to_section,-152.15329030938526,0.945375025223781,-0.2991082862683261
unstable_forward_to_section,-151.99545494599377,0.9453747140856029,-0.2991092073217424
unstable_forward_to_section,-151.8376195826023,0.9453744003114908,-0.2991101361756836
unstable_forward_to_section,-151.6797842192108,0.9453740838790908,-0.2991110728962583
unstable_forward_to_section,-151.52194885581935,0.9453737647658593,-0.2991120175501362
unstable_forward_to_section,-151.36411349242786,0.9453734429490608,-0.29911297020455196
unstable_forward_to_section,-151.20627812903638,0.9453731184057668,-0.2991139309273113
unstable_forward_to_section,-151.0484427656449,0.9453727911128538,-0.2991148997867959
unstable_forward_to_section,-150.8906074022534,0.9453724610470019,-0.29911587685196694
unstable_forward_to_section,-150.73277203886195,0.9453721281846929,-0.29911686219237144
unstable_forward_to_section,-150.57493667547047,0.9453717925022089,-0.29911785587814627
unstable_forward_to_section,-150.41710131207898,0.9453714539756302,-0.29911885798002397
unstable_forward_to_section,-150.2592659486875,0.9453711125808338,-0.29911986856933787
unstable_forward_to_section,-150.10143058529601,0.9453707682934919,-0.299120887718026
unstable_forward_to_section,-149.94359522190456,0.9453704210890697,-0.299121915498637
unstable_forward_to_section,-149.78575985851307,0.9453700709428237,-0.299122951984336
unstable_forward_to_section,-149.6279244951216,0.9453697178298002,-0.29912399724890887
unstable_forward_to_section,-149.4700891317301,0.9453693617248335,-0.29912505136676765
unstable_forward_to_section,-149.31225376833862,0.9453690026025439,-0.29912611441295656
unstable_forward_to_section,-149.15441840494717,0.9453686404373355,-0.29912718646315634
unstable_forward_to_section,-148.99658304155568,0.9453682752033954,-0.2991282675936903
unstable_forward_to_section,-148.8387476781642,0.9453679068746909,-0.29912935788153056
unstable_forward_to_section,-148.6809123147727,0.9453675354249678,-0.2991304574043017
unstable_forward_to_section,-148.52307695138126,0.9453671608277489,-0.29913156624028747
unstable_forward_to_section,-148.36524158798977,0.9453667830563318,-0.2991326844684374
unstable_forward_to_section,-148.2074062245983,0.9453664020837871,-0.2991338121683701
unstable_forward_to_section,-148.0495708612068,0.9453660178829559,-0.2991349494203807
unstable_forward_to_section,-147.89173549781532,0.945365630426449,-0.2991360963054457
unstable_forward_to_section,-147.73390013442386,0.9453652396866439,-0.29913725290523024
unstable_forward_to_section,-147.57606477103238,0.9453648456356831,-0.299138419302092
unstable_forward_to_section,-147.4182294076409,0.9453644482454723,-0.2991395955790887
unstable_forward_to_section,-147.2603940442494,0.9453640474876781,-0.2991407818199825
unstable_forward_to_section,-147.10255868085792,0.9453636433337262,-0.2991419781092481
unstable_forward_to_section,-146.94472331746647,0.9453632357547992,-0.29914318453207644
unstable_forward_to_section,-146.78688795407498,0.9453628247218345,-0.2991444011743827
unstable_forward_to_section,-146.6290525906835,0.9453624102055223,-0.2991456281228114
unstable_forward_to_section,-146.47121722729202,0.9453619921763031,-0.29914686546474334
unstable_forward_to_section,-146.31338186390053,0.9453615706043667,-0.29914811328830127
unstable_forward_to_section,-146.15554650050908,0.9453611454596482,-0.2991493716823564
unstable_forward_to_section,-145.9977111371176,0.9453607167118278,-0.29915064073653463
unstable_forward_to_section,-145.8398757737261,0.945360284330327,-0.2991519205412245
unstable_forward_to_section,-145.68204041033462,0.9453598482843076,-0.29915321118758004
unstable_forward_to_section,-145.52420504694314,0.9453594085426688,-0.2991545127675315
unstable_forward_to_section,-145.36636968355168,0.9453589650740448,-0.2991558253737896
unstable_forward_to_section,-145.2085343201602,0.9453585178468031,-0.2991571490998527
unstable_forward_to_section,-145.0506989567687,0.9453580668290421,-0.299158484040013
unstable_forward_to_section,-144.89286359337723,0.9453576119885885,-0.2991598302893644
unstable_forward_to_section,-144.73502822998577,0.9453571532929951,-0.2991611879438084
unstable_forward_to_section,-144.5771928665943,0.9453566907095384,-0.29916255710006184
unstable_forward_to_section,-144.4193575032028,0.9453562242052166,-0.29916393785566286
unstable_forward_to_section,-144.26152213981132,0.9453557537467466,-0.29916533030897857
unstable_forward_to_section,-144.10368677641983,0.9453552793005623,-0.2991667345592116
unstable_forward_to_section,-143.94585141302838,0.9453548008328114,-0.2991681507064083
unstable_forward_to_section,-143.7880160496369,0.9453543183093538,-0.29916957885146467
unstable_forward_to_section,-143.6301806862454,0.9453538316957582,-0.29917101909613436
unstable_forward_to_section,-143.47234532285393,0.9453533409573005,-0.2991724715430358
unstable_forward_to_section,-143.31450995946244,0.9453528460589606,-0.29917393629565936
unstable_forward_to_section,-143.15667459607099,0.9453523469654204,-0.29917541345837534
unstable_forward_to_section,-142.9988392326795,0.9453518436410606,-0.2991769031364406
unstable_forward_to_section,-142.84100386928802,0.945351336049959,-0.29917840543600704
unstable_forward_to_section,-142.68316850589653,0.9453508241558872,-0.2991799204641292
unstable_forward_to_section,-142.52533314250505,0.945350307922308,-0.29918144832877075
unstable_forward_to_section,-142.3674977791136,0.9453497873123731,-0.2991829891388142
unstable_forward_to_section,-142.2096624157221,0.9453492622889205,-0.2991845430040669
unstable_forward_to_section,-142.05182705233062,0.9453487328144712,-0.2991861100352694
unstable_forward_to_section,-141.89399168893914,0.9453481988512271,-0.29918769034410486
unstable_forward_to_section,-141.73615632554768,0.9453476603610679,-0.299189284043205
unstable_forward_to_section,-141.5783209621562,0.9453471173055488,-0.29919089124616005
unstable_forward_to_section,-141.4204855987647,0.9453465696458967,-0.2991925120675251
unstable_forward_to_section,-141.26265023537323,0.9453460173430087,-0.2991941466228301
unstable_forward_to_section,-141.10481487198174,0.9453454603574485,-0.29919579502858673
unstable_forward_to_section,-140.9469795085903,0.9453448986494435,-0.29919745740229814
unstable_forward_to_section,-140.7891441451988,0.9453443321788821,-0.299199133862466
unstable_forward_to_section,-140.63130878180732,0.9453437609053109,-0.2992008245286004
unstable_forward_to_section,-140.47347341841584,0.9453431847879317,-0.29920252952122744
unstable_forward_to_section,-140.31563805502435,0.9453426037855983,-0.2992042489618983
unstable_forward_to_section,-140.1578026916329,0.9453420178568137,-0.29920598297319834
unstable_forward_to_section,-139.9999673282414,0.9453414269597272,-0.29920773167875503
unstable_forward_to_section,-139.84213196484993,0.9453408310521313,-0.2992094952032486
unstable_forward_to_section,-139.68429660145844,0.9453402300914583,-0.2992112736724176
unstable_forward_to_section,-139.52646123806696,0.9453396240347777,-0.2992130672130733
unstable_forward_to_section,-139.3686258746755,0.9453390128387928,-0.29921487595310275
unstable_forward_to_section,-139.21079051128402,0.9453383964598377,-0.29921670002148376
unstable_forward_to_section,-139.05295514789253,0.945337774853874,-0.29921853954828903
unstable_forward_to_section,-138.89511978450105,0.9453371479764876,-0.29922039466469974
unstable_forward_to_section,-138.73728442110956,0.9453365157828856,-0.29922226550301234
unstable_forward_to_section,-138.5794490577181,0.9453358782278927,-0.299224152196649
unstable_forward_to_section,-138.42161369432662,0.9453352352659485,-0.29922605488016774
unstable_forward_to_section,-138.26377833093514,0.9453345868511038,-0.29922797368927134
unstable_forward_to_section,-138.10594296754365,0.9453339329370172,-0.29922990876081745
unstable_forward_to_section,-137.9481076041522,0.9453332734769517,-0.29923186023282866
unstable_forward_to_section,-137.79027224076071,0.945332608423772,-0.29923382824450234
unstable_forward_to_section,-137.63243687736923,0.9453319377299396,-0.2992358129362201
unstable_forward_to_section,-137.47460151397775,0.9453312613475111,-0.29923781444955877
unstable_forward_to_section,-137.31676615058626,0.9453305792281335,-0.29923983292730066
unstable_forward_to_section,-137.1589307871948,0.9453298913230408,-0.2992418685134427
unstable_forward_to_section,-137.00109542380332,0.9453291975830511,-0.29924392135320854
unstable_forward_to_section,-136.84326006041184,0.9453284979585624,-0.2992459915930584
unstable_forward_to_section,-136.68542469702035,0.9453277923995492,-0.2992480793806983
unstable_forward_to_section,-136.52758933362887,0.9453270808555587,-0.29925018486509264
unstable_forward_to_section,-136.3697539702374,0.9453263632757074,-0.2992523081964743
unstable_forward_to_section,-136.21191860684593,0.9453256396086771,-0.2992544495263552
unstable_forward_to_section,-136.05408324345444,0.9453249098027113,-0.299256609007537
unstable_forward_to_section,-135.89624788006296,0.9453241738056117,-0.2992587867941238
unstable_forward_to_section,-135.73841251667147,0.9453234315647336,-0.29926098304153087
unstable_forward_to_section,-135.58057715328002,0.945322683026983,-0.2992631979064982
unstable_forward_to_section,-135.42274178988853,0.9453219281388119,-0.29926543154709995
unstable_forward_to_section,-135.26490642649705,0.9453211668462151,-0.2992676841227576
unstable_forward_to_section,-135.10707106310556,0.9453203990947258,-0.29926995579425014
unstable_forward_to_section,-134.94923569971408,0.9453196248294115,-0.2992722467237262
unstable_forward_to_section,-134.79140033632262,0.9453188439948707,-0.29927455707471595
unstable_forward_to_section,-134.63356497293114,0.9453180565352278,-0.2992768870121428
unstable_forward_to_section,-134.47572960953966,0.9453172623941302,-0.2992792367023352
unstable_forward_to_section,-134.31789424614817,0.945316461514743,-0.29928160631303935
unstable_forward_to_section,-134.16005888275672,0.9453156538397458,-0.2992839960134297
unstable_forward_to_section,-134.00222351936523,0.9453148393113279,-0.29928640597412354
unstable_forward_to_section,-133.84438815597375,0.9453140178711843,-0.29928883636719167
unstable_forward_to_section,-133.68655279258226,0.9453131894605116,-0.2992912873661718
unstable_forward_to_section,-133.52871742919078,0.945312354020003,-0.2992937591460802
unstable_forward_to_section,-133.37088206579932,0.9453115114898449,-0.29929625188342507
unstable_forward_to_section,-133.21304670240784,0.9453106618097121,-0.29929876575621966
unstable_forward_to_section,-133.05521133901635,0.9453098049187629,-0.29930130094399365
unstable_forward_to_section,-132.89737597562487,0.9453089407556357,-0.2993038576278087
unstable_forward_to_section,-132.73954061223338,0.9453080692584431,-0.2993064359902689
unstable_forward_to_section,-132.58170524884193,0.945307190364769,-0.29930903621553645
unstable_forward_to_section,-132.42386988545044,0.9453063040116625,-0.2993116584893428
unstable_forward_to_section,-132.26603452205896,0.9453054101356344,-0.2993143029990037
unstable_forward_to_section,-132.10819915866747,0.9453045086726517,-0.29931696993343193
unstable_forward_to_section,-131.950363795276,0.9453035995581335,-0.29931965948315215
unstable_forward_to_section,-131.79252843188453,0.9453026827269458,-0.2993223718403137
unstable_forward_to_section,-131.63469306849305,0.9453017581133975,-0.2993251071987044
unstable_forward_to_section,-131.47685770510157,0.9453008256512342,-0.2993278657537657
unstable_forward_to_section,-131.31902234171008,0.9452998852736347,-0.29933064770260615
unstable_forward_to_section,-131.16118697831863,0.9452989369132055,-0.2993334532440157
unstable_forward_to_section,-131.00335161492714,0.9452979805019759,-0.29933628257847983
unstable_forward_to_section,-130.84551625153566,0.9452970159713925,-0.2993391359081956
unstable_forward_to_section,-130.68768088814417,0.9452960432523151,-0.29934201343708544
unstable_forward_to_section,-130.5298455247527,0.945295062275011,-0.2993449153708113
unstable_forward_to_section,-130.37201016136123,0.94529407296915,-0.29934784191679054
unstable_forward_to_section,-130.21417479796975,0.9452930752637992,-0.2993507932842109
unstable_forward_to_section,-130.05633943457826,0.9452920690874177,-0.29935376968404537
