M,eta,lambda1_real,lambda1_imag,lambda2_real,lambda2_imag,discriminant,g,gcrit,R_B,bounded_margin,spectral_gap,invariance_residual,spectral_abscissa
5,0.22499999999999998,-0.0585547820314284,-0.0055433915559658245,-0.0585547820314284,0.0055433915559658245,-0.00012291675977101285,-0.010096237792146877,0.008438295302537214,0.7672949016974379,0.1774829323417617,0.06579002343327753,1.0872091032519594e-16,-0.05855478203142833
5,0.22599999999999998,-0.058537089894379286,-0.0056574747315471475,-0.058537089894379286,0.0056574747315471475,-0.00012802808135237793,-0.010134908876324343,0.008408885633263391,0.7695964854675326,0.18455750088795608,0.0658860594020665,1.544121656143091e-16,-0.058537089894379245
5,0.22699999999999998,-0.058519358624711776,-0.005769427724870202,-0.058519358624711776,0.005769427724870202,-0.0001331451850900037,-0.010173654665200173,0.00837955565494068,0.7718836267176623,0.19160866638962282,0.06598241704099474,1.9951715828280892e-16,-0.05851935862471161
5,0.22799999999999998,-0.05850158841439334,-0.005879374558186302,-0.05850158841439334,0.005879374558186302,-0.0001382681807817935,-0.010212474829193446,0.008350305200497843,0.7741562476288988,0.19863579148571375,0.06607909797995053,1.9841368720222335e-16,-0.05850158841439346
5,0.22899999999999998,-0.058483779457920965,-0.005987428024374905,-0.058483779457920965,0.005987428024374905,-0.00014339717738828003,-0.01025136904024069,0.008321134108529638,0.7764142737869074,0.20563824908010164,0.06617610386555106,1.5796380097035622e-16,-0.05848377945792095
5,0.22999999999999998,-0.05846593195229011,-0.0060936910620479675,-0.05846593195229011,0.0060936910620479675,-0.00014853228303873334,-0.010290336971775157,0.008292042223300567,0.7786576341694229,0.21261542250064558,0.06627343636178053,2.480431014955068e-16,-0.058465931952289954
5,0.23099999999999998,-0.05844804609696659,-0.006198257921339695,-0.05844804609696659,0.006198257921339695,-0.00015367360503780133,-0.010329378298712753,0.008263029394747887,0.7808862611324406,0.2195667056508046,0.06637109715064442,1.1191856792887822e-16,-0.05844804609696662
5,0.23199999999999998,-0.058430122093859366,-0.006301215158034498,-0.058430122093859366,0.006301215158034498,-0.00015882124987137464,-0.010368492697433675,0.008234095478490142,0.7831000903945852,0.22649150315201494,0.06646908793283354,1.3337807578516688e-16,-0.058430122093859345
5,0.23299999999999998,-0.058412160147289366,-0.006402642485968291,-0.058412160147289366,0.006402642485968291,-0.00016397532321250474,-0.010407679845764793,0.008205240335834928,0.7852990610200777,0.23338923047803162,0.0665674104284078,2.6972554285305924e-16,-0.05841216014728945
5,0.23399999999999999,-0.058394160463964374,-0.006502613511644089,-0.058394160463964374,0.006502613511644089,-0.00016913592992726513,-0.010446939422963614,0.008176463833788727,0.7874831154002561,0.2402593140809861,0.06666606637748455,2.0721922512471677e-16,-0.05839416046396429
5,0.235,-0.058376123252949066,-0.006601196370362701,-0.058376123252949066,0.006601196370362701,-0.0001743031740803587,-0.010486271109701184,0.008147765845068452,0.7896521992336125,0.24710119150896181,0.06676505754095817,1.1436828554510963e-16,-0.058376123252948976
5,0.236,-0.058358048725639516,-0.006698454279539329,-0.058358048725639516,0.006698454279539329,-0.0001794771589403151,-0.010525674588044192,0.008119146248117501,0.7918062615042964,0.2539143115148206,0.06686438570121148,2.0332632241538862e-16,-0.0583580487256393
5,0.237,-0.05833993709573421,-0.006794446022024144,-0.05833993709573421,0.006794446022024144,-0.0001846579869847992,-0.010565149541437065,0.008090604927119358,0.7939452544593951,0.26069813415718723,0.06696405266286438,1.9915066937772502e-16,-0.05833993709573418
5,0.238,-0.05832178857921001,-0.006889226369951994,-0.05832178857921001,0.006889226369951994,-0.00018984575990576788,-0.010604695654685468,0.00806214177201461,0.796069133584853,0.26745213089307707,0.06706406025352507,1.7776766129294022e-16,-0.05832178857921015
5,0.239,-0.05830360339429347,-0.006982846457825289,-0.05830360339429347,0.006982846457825289,-0.00019504057861425303,-0.010644312613939853,0.008033756678523182,0.7981778575799644,0.27417578466188397,0.06716441032456884,1.8184793058319554e-16,-0.058303603394293496
5,0.24,-0.05828538176143559,-0.007075354112074554,-0.05828538176143559,0.007075354112074554,-0.0002002425432450009,-0.010684000106675764,0.008005449548163896,0.8002713883306761,0.2808685899614156,0.06726510475192396,1.1781684151238178e-16,-0.058285381761435676
5,0.241,-0.05826712390328605,-0.007166794143150223,-0.05826712390328605,0.007166794143150223,-0.00020545175316116928,-0.01072375782167883,0.007977220288278715,0.8023496908816898,0.2875300529158864,0.06736614543688753,1.4658446701960798e-16,-0.058267123903285964
5,0.242,-0.05824883004466741,-0.007257208605215816,-0.05824883004466741,0.007257208605215816,-0.0002106683069584739,-0.010763585449025836,0.007949068812059827,0.8044127334072344,0.29415969133539677,0.06746753430694889,1.4764621684993176e-16,-0.05824883004466751
5,0.243,-0.05823050041255118,-0.007346637027741132,-0.05823050041255118,0.007346637027741132,-0.0002158923024695086,-0.010803482680067217,0.007920995038575343,0.8064604871808494,0.3007570347679458,0.06756927331664042,1.8936615211112178e-16,-0.058230500412551144
5,0.244,-0.05821213523603104,-0.007435116622618275,-0.05821213523603104,0.007435116622618275,-0.0002211238367677381,-0.010843449207410646,0.00789299889280114,0.8084929265439367,0.3073216245431587,0.06767136444840778,1.7703479425734304e-16,-0.05821213523603125
5,0.245,-0.05819373474630081,-0.0075226824698911305,-0.05819373474630081,0.0075226824698911305,-0.00022636300617122953,-0.010883484724902078,0.007865080305652923,0.8105100288732413,0.31385301380820496,0.06777380971349935,1.7412882018164607e-16,-0.05819373474630081
5,0.246,-0.05817529917662732,-0.007609367684743309,-0.05817529917662732,0.007609367684743309,-0.00023160990624646315,-0.010923588927609876,0.007837239214020795,0.812511774547366,0.3203507675562194,0.0678766111528819,1.4899235881454896e-16,-0.058175299176627414
5,0.247,-0.058156828762328736,-0.007695203567997168,-0.058156828762328736,0.007695203567997168,-0.00023686463181166545,-0.010963761511805732,0.007809475560806651,0.8144981469121894,0.3268144626467808,0.06797977083817337,2.3905067195495917e-16,-0.058156828762328916
5,0.248,-0.058138323740750085,-0.007780219742078984,-0.058138323740750085,0.007780219742078984,-0.00024212727694014193,-0.011004002174947658,0.0077817892949640635,0.8164691322453763,0.3332436878190357,0.06808329087260578,1.2808758913496784e-16,-0.0581383237407502
5,0.249,-0.058119784351240225,-0.007864444274130859,-0.058119784351240225,0.007864444274130859,-0.00024739793496363863,-0.011044310615663199,0.007754180371537741,0.8184247197200772,0.33963804369777395,0.0681871733920097,1.8125492935190147e-16,-0.0581197843512402
5,0.25,-0.058101210835127634,-0.007947903787712826,-0.058101210835127634,0.007947903787712826,-0.0002526766984749592,-0.01108468653373043,0.007726648751711504,0.820364901367485,0.3459971427913666,0.06829142056582801,1.839591680872489e-16,-0.05810121083512769
5,0.251,-0.0580826034357,-0.008030623564379315,-0.0580826034357,0.008030623564379315,-0.00025796365933105736,-0.01112512963006176,0.007699194402852404,0.8222896720388504,0.3523206094835203,0.06839603459814976,1.7050555278904982e-16,-0.05808260343570013
5,0.252,-0.05806396239817939,-0.008112627636215095,-0.05806396239817939,0.008112627636215095,-0.0002632589086555236,-0.011165639606685925,0.00767181729856183,0.8241990293665031,0.3586080800173719,0.06850101772878149,2.201622991576618e-16,-0.05806396239817954
5,0.253,-0.058045287969701764,-0.008193938870302616,-0.058045287969701764,0.008193938870302616,-0.0002685625368410247,-0.011206216166729174,0.007644517418726058,0.826092973724214,0.3648592024730297,0.06860637223433898,2.1386638461173447e-16,-0.05804528796970164
5,0.254,-0.05802658039929319,-0.008274579045965662,-0.05802658039929319,0.008274579045965662,-0.00027387463355173637,-0.011246859014400139,0.007617294749572158,0.8279715081868354,0.3710736367383658,0.06871210042937996,1.2066055058451511e-16,-0.058026580399293176
5,0.255,-0.058007839937850775,-0.00835456892552413,-0.058007839937850775,0.00835456892552413,-0.0002791952877253335,-0.011287567854970546,0.0075901492837249914,0.8298346384892296,0.3772510544731007,0.06881820466755359,2.3258185026204977e-16,-0.058007839937850914
5,0.256,-0.057989066838119135,-0.008433928319220962,-0.057989066838119135,0.008433928319220962,-0.0002845245875750293,-0.011328342394758384,0.007563081020266991,0.8316823729846204,0.38339113906665867,0.06892468734279913,1.8824624917877224e-16,-0.0579890668381193
5,0.257,-0.057970261354671135,-0.008512676144892525,-0.057970261354671135,0.008512676144892525,-0.000289862620591289,-0.011369182341109856,0.0075360899648015045,0.8335147226022999,0.3894935855895778,0.06903155089056456,1.865870536638354e-16,-0.05797026135467116
5,0.258,-0.057951423743884525,-0.008590830482898574,-0.057951423743884525,0.008590830482898574,-0.0002952094735435973,-0.0114100874023835,0.007509176129518561,0.8353317008048458,0.39555810073903275,0.06913879778907532,2.488988244886099e-16,-0.0579514237438845
5,0.259,-0.05793255426392403,-0.008668408626755128,-0.05793255426392403,0.008668408626755128,-0.0003005652324816105,-0.011451057287929757,0.007482339533264083,0.8371333235447063,0.4015844027780118,0.06924643056062439,2.2751797400045394e-16,-0.05793255426392418
5,0.26,-0.05791365317472058,-0.008745427129890137,-0.05791365317472058,0.008745427129890137,-0.00030592998273687357,-0.011492091708076878,0.007455580201609458,0.8389196092205399,0.4075722214694866,0.06935445177291245,1.5896433131458247e-16,-0.05791365317472069
5,0.261,-0.05789472073795021,-0.008821901848860687,-0.05789472073795021,0.008821901848860687,-0.00031130380892372626,-0.01153319037411234,0.007428898166927986,0.840690578632888,0.4135212980042,0.06946286404042822,1.5185349958321227e-16,-0.05789472073795026
5,0.262,-0.05787575721701479,-0.008897847983362964,-0.05787575721701479,0.008897847983362964,-0.0003166867949401457,-0.011574352998264075,0.007402293468472332,0.8424462549395174,0.4194313849232367,0.06957167002586159,3.1360265893771534e-16,-0.057875757217015
5,0.263,-0.05785676287702318,-0.008973280113325866,-0.05785676287702318,0.008973280113325866,-0.0003220790239688382,-0.011615579293685549,0.007375766152454057,0.844186663610519,0.425302246035719,0.0696808724415728,1.044841448462758e-16,-0.05785676287702321
5,0.264,-0.05783773798477124,-0.009048212233332232,-0.05783773798477124,0.009048212233332232,-0.0003274805784776922,-0.011656868974436668,0.00734931627212771,0.8459118323829485,0.43113365633095535,0.06979047405109419,1.3257078738972532e-16,-0.05783773798477121
5,0.265,-0.05781868280872332,-0.009122657784609392,-0.05781868280872332,0.009122657784609392,-0.00033289154022037726,-0.011698221755468396,0.007322943887878683,0.8476217912152402,0.4369254018858644,0.06990047767069234,1.8791525013567512e-16,-0.057818682808723404
5,0.266,-0.05779959761899345,-0.009196629684790448,-0.05779959761899345,0.009196629684790448,-0.0003383119902366753,-0.011739637352604495,0.007296649067311504,0.8493165722414024,0.4426772797677707,0.07001088617097061,2.4113244509300925e-16,-0.05779959761899371
5,0.267,-0.05778048268732699,-0.009270140355632136,-0.05778048268732699,0.009270140355632136,-0.0003437420088524777,-0.011781115482523566,0.0072704318853447115,0.8509962097248992,0.4483890979322893,0.0701217024785256,2.1834780633851038e-16,-0.05778048268732692
5,0.268,-0.057761338287081423,-0.009343201748866475,-0.057761338287081423,0.009343201748866475,-0.0003491816756800863,-0.011822655862744438,0.007244292424306451,0.8526607400125044,0.45406067511734305,0.07023292957766372,1.5679967256969637e-16,-0.057761338287081646
5,0.269,-0.05774216469321007,-0.009415825370325629,-0.05774216469321007,0.009415825370325629,-0.0003546310696178706,-0.011864258211607233,0.0072182307740347295,0.8543102014878811,0.4596918407325279,0.070344570512162,1.5953835339946197e-16,-0.05774216469321021
5,0.27,-0.0577229621822431,-0.009488022302489019,-0.0577229621822431,0.009488022302489019,-0.0003600902688501159,-0.01190592224825731,0.0071922470319796036,0.8559446345251558,0.465282434744805,0.07045662838709763,1.9218147932835074e-16,-0.05772296218224308
5,0.271,-0.05770373103227017,-0.009559803225570776,-0.05770373103227017,0.009559803225570776,-0.00036555935084653385,-0.011947647692629407,0.007166341303312265,0.8575640814423069,0.4708323075599752,0.07056910637073971,1.764948520179714e-16,-0.05770373103227018
5,0.272,-0.0576844715229234,-0.009631178437263032,-0.0576844715229234,0.009631178437263032,-0.00037103839236160183,-0.011989434265428535,0.0071405137010324,0.8591685864546106,0.4763413199008273,0.07068200769649347,1.2444104895329773e-16,-0.05768447152292336
5,0.273,-0.05766518393536012,-0.009702157871240734,-0.05766518393536012,0.009702157871240734,-0.0003765274694339138,-0.012031281688115281,0.007114764346083405,0.86075819562802,0.4818093426816097,0.07079533566492552,2.365573920947882e-16,-0.057665183935360104
5,0.274,-0.05764586855224574,-0.009772751114520431,-0.05764586855224574,0.009772751114520431,-0.0003820266573854409,-0.012073189682890013,0.0070890933674682,0.8623329568326316,0.4872362568794184,0.07090909364585121,1.8290996151304659e-16,-0.05764586855224553
5,0.275,-0.057626525657737696,-0.00984296742375086,-0.057626525657737696,0.00984296742375086,-0.00038753603082008245,-0.012115157972672957,0.007063500902371324,0.8638929196960377,0.4926219534018892,0.07102328508049353,2.1245585642300911e-16,-0.05762652565773764
5,0.276,-0.05760715553746919,-0.009912815740533027,-0.05760715553746919,0.009912815740533027,-0.0003930556636230377,-0.012157186281092386,0.007037987096281257,0.8654381355570115,0.4979663329527926,0.07113791348372646,2.2802289287908906e-16,-0.05760715553746906
5,0.277,-0.057587758478531564,-0.009982304705816321,-0.057587758478531564,0.009982304705816321,-0.0003985856289590508,-0.012199274332464663,0.007012552103119694,0.8669686574190429,0.5032693058939557,0.071252982446391,1.6360741906798025e-16,-0.05758775847853158
5,0.278,-0.05756833476945982,-0.010051442673456987,-0.05756833476945982,0.010051442673456987,-0.00040412599927116877,-0.0122414218517807,0.0069871960853737205,0.8684845399041495,0.5085307921050446,0.07136849563769836,2.0941545286925533e-16,-0.05756833476945958
5,0.279,-0.05754888470021578,-0.010120237722985866,-0.05754888470021578,0.010120237722985866,-0.0004096768462789844,-0.0122836285646866,0.006961919214228108,0.8699858392068528,0.5137507208409038,0.07148445680771558,1.776937012682368e-16,-0.057548884700216046
5,0.28,-0.057529408562174006,-0.010188697671651504,-0.057529408562174006,0.010188697671651504,-0.000415238240977267,-0.012325894197473281,0.006936721669707438,0.8714726130483097,0.5189290305864978,0.0716008697899576,1.4870038330175088e-16,-0.05752940856217399
5,0.281,-0.0575099066481036,-0.010256830085771556,-0.0575099066481036,0.010256830085771556,-0.0004208102536335539,-0.012368218477053945,0.006911603640816662,0.8729449206306084,0.5240656689095582,0.07171773850405368,1.551292920209143e-16,-0.05750990664810371
5,0.28200000000000003,-0.0574903792521561,-0.010324642291462488,-0.0574903792521561,0.010324642291462488,-0.0004263929537866233,-0.012410601130953384,0.006886565325687805,0.8744028225914305,0.5291605923117215,0.07183506695853145,1.7679299673582952e-16,-0.05749037925215615
5,0.28300000000000003,-0.05747082666984839,-0.010392141384768721,-0.05747082666984839,0.010392141384768721,-0.0004319864102440905,-0.012453041887290501,0.006861606931731745,0.8758463809588185,0.5342137660773196,0.0719528592537023,2.0731713953877037e-16,-0.05747082666984843
5,0.28400000000000003,-0.057451249198048115,-0.01045933424124398,-0.057451249198048115,0.01045933424124398,-0.00043759069108023505,-0.012495540474763053,0.006836728675790996,0.8772756591063477,0.5392251641209538,0.07207111958465198,1.7755912022878902e-16,-0.05745124919804818
5,0.28500000000000003,-0.057431647134960226,-0.010526227525014314,-0.057431647134960226,0.010526227525014314,-0.00044320586363347567,-0.012538096622631348,0.0068119307842982885,0.878690721708529,0.5441947688333111,0.07218985224435116,1.7385916285280392e-16,-0.057431647134960295
5,0.28600000000000003,-0.05741202078011077,-0.010592827697363388,-0.05741202078011077,0.010592827697363388,-0.00044883199450411633,-0.012580710060704983,0.00678721349343709,0.8800916346966398,0.5491225709260072,0.0723090616268939,1.0943706545822165e-16,-0.057412020780110914
5,0.28700000000000003,-0.057392370434334025,-0.010659141024860007,-0.057392370434334025,0.010659141024860007,-0.0004544691495514144,-0.012623380519326412,0.006762577049310119,0.881478465214731,0.5540085692746357,0.07242875223084982,1.7191433262180942e-16,-0.05739237043433415
5,0.28800000000000003,-0.057372696399757506,-0.010725173587067614,-0.057372696399757506,0.010725173587067614,-0.0004601173938909314,-0.012666107729355953,0.006738021708106749,0.8828512815761699,0.5588527707613711,0.07254892866276266,2.1872931234730205e-16,-0.05737269639975759
5,0.28900000000000003,-0.0573529989797876,-0.010790931283855285,-0.0573529989797876,0.010790931283855285,-0.00046577679189154707,-0.012708891422157118,0.006713547736278637,0.8842101532204444,0.5636551901162434,0.07266959564078518,1.7757368428786168e-16,-0.057352998979787725
5,0.29000000000000004,-0.05733327847909746,-0.01085641984234099,-0.05733327847909746,0.01085641984234099,-0.00047144740717270067,-0.01275173132958381,0.0066891554107162245,0.8855551506704882,0.568415849758062,0.07279075799846477,1.934911008904484e-16,-0.05733327847909761
5,0.29100000000000004,-0.05731353520361118,-0.010921644823478956,-0.05731353520361118,0.010921644823478956,-0.0004771293026008991,-0.012794627183962182,0.006664845018930241,0.8868863454903104,0.5731347796343165,0.07291242068867479,1.6601302162654477e-16,-0.05731353520361138
5,0.29200000000000004,-0.05729376946049206,-0.010986611628326124,-0.05729376946049206,0.010986611628326124,-0.00048282254028668306,-0.012837578718078975,0.006640616859238565,0.8882038102431212,0.577812017060797,0.07303458878772717,2.0724429919711732e-16,-0.05729376946049209
5,0.29300000000000004,-0.0572739815581276,-0.011051325503997754,-0.0572739815581276,0.011051325503997754,-0.0004885271815812442,-0.012880585665166866,0.006616471240955491,0.8895076184499037,0.5824476065608388,0.07315726749964231,1.173881389106034e-16,-0.05727398155812763
5,0.29400000000000004,-0.057254171806117964,-0.011115791549331965,-0.057254171806117964,0.011115791549331965,-0.0004942432870727999,-0.012923647758889063,0.0065924084845857605,0.89079784454842,0.5870415997042222,0.07328046216060531,1.296009748416582e-16,-0.057254171806117915
5,0.29500000000000004,-0.05723434051526155,-0.011180014720286654,-0.05723434051526155,0.011180014720286654,-0.0004999709165833049,-0.012966764733327914,0.006568428922021637,0.89207456385278,0.591594054946255,0.07340417824361696,1.2919702612361356e-16,-0.05723434051526149
5,0.296,-0.05721448799754292,-0.011243999835071187,-0.05721448799754292,0.011243999835071187,-0.0005057101291643238,-0.01300993632296745,0.006544532896745714,0.8933378525133628,0.5961050374663737,0.0735284213633429,1.247842194731007e-16,-0.05721448799754294
5,0.297,-0.05719461456611935,-0.011307751579047025,-0.05719461456611935,0.011307751579047025,-0.0005114609830937621,-0.013053162262684593,0.006520720764036184,0.8945877874774111,0.6005746190074592,0.07365319728117267,1.792830763101889e-16,-0.05719461456611929
5,0.298,-0.05717472053530863,-0.01137127450938863,-0.05717472053530863,0.01137127450938863,-0.0005172235358714865,-0.013096442287731644,0.006496992891177734,0.8958244464499692,0.6050028777147873,0.07377851191050926,1.5449663164894317e-16,-0.057174720535308574
5,0.299,-0.057154806220576226,-0.011434573059536253,-0.057154806220576226,0.011434573059536253,-0.0005229978442154886,-0.013139776133724135,0.006473349657674474,0.8970479078554777,0.6093898979757792,0.07390437132228764,1.97454812605662e-16,-0.05715480622057628
5,0.3,-0.05713487193852304,-0.011497651543445534,-0.05713487193852304,0.011497651543445534,-0.0005287839640579818,-0.013183163536629669,0.006449791455467892,0.8982582507998857,0.6137357702601409,0.07403078175075009,1.5159730631542584e-16,-0.0571348719385232
